account_id,customer_id,account_type,open_date,balance
8727,8947,current,2018-06-29,99757.88
8728,6804,saving,2015-01-11,1388.32
8729,4462,saving,2015-11-30,6469.92
8730,6297,fixed,2021-10-02,58304.39
8731,6566,saving,2021-04-04,70984.58
8732,6463,saving,2017-05-30,72883.66
8733,83,saving,2018-12-14,70331.33
8734,9504,fixed,2021-06-13,78860.05
8735,7964,current,2016-08-03,74465.56
8736,5991,fixed,2015-06-19,54597.71
8737,5753,saving,2019-05-26,47011.38
8738,6223,saving,2019-03-05,72027.15
8739,3669,current,2022-03-26,73232.88
8740,1616,fixed,2019-03-17,33255.0
8741,4247,current,2021-11-04,295.49
8742,2063,current,2016-06-05,31430.78
8743,8972,fixed,2017-07-29,53473.82
8744,7556,saving,2016-03-15,52611.02
8745,1059,fixed,2020-08-08,37986.66
8746,2399,saving,2021-01-03,93233.24
8747,2331,saving,2017-06-04,47635.47
8748,1760,saving,2015-10-25,13904.96
8749,428,saving,2021-08-14,19355.55
8750,5378,saving,2022-10-27,9458.53
8751,5030,saving,2017-06-12,26827.9
8752,3877,saving,2016-10-21,30472.66
8753,2117,fixed,2015-05-04,33416.35
8754,560,saving,2015-09-05,83617.4
8755,5442,fixed,2019-01-25,76547.88
8756,9578,saving,2018-11-06,49611.05
8757,2618,fixed,2018-02-03,44434.82
8758,590,saving,2016-11-08,37809.69
8759,499,fixed,2019-01-13,1356.48
8760,6348,fixed,2022-03-02,91972.7
8761,7905,fixed,2021-12-02,29149.44
8762,9722,saving,2016-04-13,84189.71
8763,9831,current,2021-08-10,74083.43
8764,9325,current,2022-09-06,11441.05
8765,7433,current,2022-09-27,31323.13
8766,5957,saving,2017-07-14,48465.38
8767,4484,saving,2020-06-06,26216.01
8768,8608,current,2020-04-02,40210.98
8769,4997,current,2015-12-05,28242.99
8770,1592,saving,2020-11-11,63571.91
8771,4408,saving,2015-12-21,36066.09
8772,3884,saving,2017-12-27,34629.67
8773,1608,fixed,2021-01-05,27157.2
8774,3725,fixed,2020-08-14,80152.57
8775,7556,saving,2015-09-03,64593.45
8776,9908,saving,2019-08-27,72096.48
8777,203,saving,2022-09-10,39386.6
8778,3855,saving,2017-09-13,83947.3
8779,8302,saving,2016-10-08,41637.45
8780,769,fixed,2016-03-19,17649.71
8781,139,saving,2018-04-22,51066.28
8782,221,current,2015-10-14,44490.94
8783,7357,saving,2015-07-31,9173.97
8784,9053,fixed,2017-10-16,66267.33
8785,3928,fixed,2022-07-06,81199.58
8786,2388,saving,2021-03-14,35615.84
8787,2526,saving,2017-04-28,75921.33
8788,5055,saving,2020-07-22,58585.25
8789,9638,saving,2019-02-17,27299.86
8790,6957,saving,2015-12-01,34397.68
8791,1610,current,2017-06-05,94612.54
8792,5444,fixed,2019-08-25,21578.97
8793,199,saving,2015-06-21,15191.89
8794,5985,saving,2017-05-24,7567.13
8795,9353,current,2022-01-10,87558.58
8796,1370,saving,2018-08-23,67212.07
8797,3572,saving,2021-01-09,11666.51
8798,489,current,2016-05-01,76565.68
8799,3541,saving,2019-11-09,62941.31
8800,9057,saving,2020-07-20,98621.44
8801,2181,fixed,2016-02-15,51141.7
8802,3329,fixed,2018-12-15,51641.95
8803,3635,saving,2021-06-16,24926.75
8804,656,saving,2021-12-09,19092.38
8805,5987,fixed,2016-05-14,73353.32
8806,9572,saving,2016-07-21,37266.15
8807,236,current,2020-11-09,72437.69
8808,989,saving,2019-08-25,77444.14
8809,1383,fixed,2016-10-30,90329.06
8810,9007,saving,2021-12-15,42743.83
8811,9882,saving,2019-09-08,9584.12
8812,5630,saving,2018-01-05,2172.19
8813,2487,current,2015-02-15,29188.11
8814,1666,current,2022-10-23,93247.7
8815,3987,current,2022-09-07,74779.96
8816,8187,saving,2019-03-19,55914.89
8817,1824,saving,2018-09-19,23961.6
8818,5829,current,2022-08-15,71283.4
8819,5431,current,2017-01-30,74084.75
8820,5337,current,2018-05-23,23044.6
8821,4089,saving,2020-10-25,70812.53
8822,611,saving,2020-07-25,12023.32
8823,9528,fixed,2019-02-21,10168.2
8824,3869,saving,2018-06-08,5523.28
8825,4326,fixed,2020-09-28,81019.86
8826,4436,saving,2016-10-22,27061.13
8827,2164,saving,2020-11-24,60417.61
8828,8263,fixed,2016-11-28,14448.3
8829,1750,current,2021-12-20,44242.57
8830,4946,fixed,2017-10-27,2770.11
8831,5173,saving,2017-04-04,85995.17
8832,342,saving,2021-05-28,53974.85
8833,4684,saving,2017-09-05,89051.03
8834,3832,saving,2018-09-27,46778.34
8835,2380,fixed,2018-07-27,31632.74
8836,6106,current,2022-01-27,40080.25
8837,3870,current,2015-11-08,24384.99
8838,6069,saving,2019-09-21,88556.22
8839,2440,saving,2021-12-13,29561.65
8840,7907,saving,2020-10-25,29220.74
8841,7858,saving,2020-12-11,63161.87
8842,5430,saving,2017-08-23,12272.9
8843,472,current,2021-05-20,21917.96
8844,8060,fixed,2022-12-02,42990.17
8845,3766,saving,2021-12-04,18260.94
8846,7827,current,2018-06-01,25732.49
8847,7913,saving,2018-01-06,69992.79
8848,8846,saving,2022-04-09,27984.11
8849,462,fixed,2016-07-10,63719.61
8850,1174,saving,2020-10-17,49440.72
8851,1668,saving,2018-01-27,76762.45
8852,3322,saving,2020-10-16,75072.26
8853,8832,current,2020-10-26,19754.74
8854,4370,fixed,2015-03-16,94324.01
8855,8674,saving,2020-02-18,80220.7
8856,8274,current,2016-05-28,53261.56
8857,4127,saving,2017-09-20,55975.8
8858,2794,current,2020-04-06,82883.66
8859,9300,saving,2018-01-15,48415.24
8860,6186,current,2019-11-21,47848.71
8861,3786,saving,2017-02-04,63018.46
8862,251,saving,2019-05-20,8830.8
8863,1621,saving,2017-12-01,58214.01
8864,9911,saving,2015-05-14,22390.8
8865,8458,fixed,2022-11-14,11670.43
8866,22,saving,2022-03-25,81541.43
8867,2124,current,2020-03-14,38181.68
8868,1511,current,2022-07-02,50281.43
8869,3853,fixed,2022-11-16,29345.7
8870,4776,fixed,2020-07-24,3090.6
8871,7009,saving,2016-06-14,44239.18
8872,3423,current,2015-03-11,75026.09
8873,8432,fixed,2016-03-09,75833.09
8874,8243,saving,2018-04-27,92204.58
8875,3008,current,2019-06-18,84040.35
8876,8668,fixed,2020-12-20,98233.34
8877,157,saving,2015-03-08,57162.85
8878,6343,saving,2020-06-02,5093.63
8879,7599,current,2022-10-25,86339.57
8880,4762,current,2021-03-28,95203.47
8881,2020,current,2016-10-29,46417.3
8882,5238,current,2015-05-30,11393.64
8883,9879,saving,2018-02-06,2462.38
8884,7924,saving,2018-12-23,61351.02
8885,4171,saving,2017-03-29,66762.37
8886,5048,current,2016-09-06,1621.53
8887,2415,fixed,2018-01-09,94926.09
8888,2156,saving,2019-06-30,54223.7
8889,3758,current,2020-01-17,61227.39
8890,93,saving,2016-06-23,56415.06
8891,6244,saving,2019-11-21,31693.56
8892,8863,current,2020-07-26,90058.17
8893,2144,saving,2019-12-27,380.98
8894,8424,fixed,2016-04-19,74719.34
8895,5972,fixed,2021-04-20,36083.1
8896,1603,fixed,2021-12-15,19022.38
8897,2952,fixed,2022-06-05,43610.62
8898,9965,saving,2022-03-03,19803.49
8899,1311,saving,2022-10-20,86883.07
8900,7968,current,2018-06-02,79560.6
8901,6247,saving,2021-10-13,85699.68
8902,159,current,2022-10-24,83587.09
8903,3779,saving,2019-02-11,82481.37
8904,1587,saving,2020-11-26,58142.36
8905,378,saving,2018-10-28,90196.64
8906,3296,saving,2022-09-04,5914.97
8907,8906,saving,2015-10-05,28587.47
8908,8930,saving,2018-04-29,21256.43
8909,2501,fixed,2022-06-07,12108.04
8910,1864,current,2017-11-10,635.07
8911,7889,saving,2019-08-26,40264.45
8912,492,fixed,2015-09-07,72400.09
8913,8114,saving,2016-07-12,64488.62
8914,7502,saving,2019-05-05,65104.64
8915,9722,saving,2019-08-01,88812.12
8916,7411,saving,2021-05-20,95735.29
8917,7732,saving,2017-01-13,68059.14
8918,946,saving,2022-06-21,8492.4
8919,8894,saving,2017-09-19,67670.33
8920,2485,saving,2019-09-21,55477.5
8921,2756,saving,2019-05-06,6439.98
8922,7629,saving,2022-01-11,25711.66
8923,7818,saving,2017-01-10,23770.01
8924,3034,current,2020-03-20,77280.6
8925,390,fixed,2022-08-24,34520.7
8926,7835,saving,2021-10-28,50066.44
8927,9436,current,2016-02-21,78572.55
8928,3348,saving,2022-01-22,93651.41
8929,12,saving,2021-11-14,53821.41
8930,9709,saving,2018-03-11,55529.69
8931,1621,saving,2017-03-14,9586.63
8932,9950,fixed,2015-04-26,49431.79
8933,8241,fixed,2019-04-19,68646.67
8934,9908,saving,2020-09-10,18905.19
8935,6154,current,2015-10-25,11126.16
8936,8179,saving,2020-03-25,86333.63
8937,8453,fixed,2017-02-20,11487.66
8938,8512,saving,2016-02-16,91307.63
8939,1928,current,2016-09-17,27365.63
8940,6814,saving,2016-02-27,32996.37
8941,2833,current,2018-01-22,52557.96
8942,6979,saving,2016-06-26,18810.37
8943,4117,current,2021-01-08,68855.34
8944,16,saving,2017-01-24,52389.23
8945,3867,current,2022-11-25,94611.29
8946,2346,fixed,2016-06-19,91121.71
8947,9133,fixed,2021-03-15,76971.32
8948,8451,saving,2018-10-09,18481.28
8949,1064,fixed,2018-01-28,21379.18
8950,276,fixed,2016-02-25,26847.37
8951,2567,saving,2021-10-12,83414.44
8952,4923,saving,2021-06-20,64794.55
8953,1931,saving,2015-11-11,17558.02
8954,3583,saving,2020-11-07,45825.8
8955,1332,fixed,2018-11-19,97490.03
8956,8067,current,2021-10-22,73225.08
8957,9749,saving,2018-06-28,93428.57
8958,480,saving,2019-05-20,80883.77
8959,4510,saving,2018-06-13,72505.95
8960,3047,saving,2022-03-02,82991.98
8961,1489,current,2015-04-10,69256.99
8962,8153,saving,2017-06-09,56736.67
8963,2093,saving,2017-03-22,73588.61
8964,830,saving,2017-09-24,22946.46
8965,7656,saving,2018-11-22,49034.91
8966,2701,saving,2015-09-02,95139.03
8967,8336,saving,2020-09-30,80861.24
8968,4931,saving,2021-01-18,92630.03
8969,2805,saving,2020-12-09,96744.84
8970,7991,saving,2017-10-10,58716.55
8971,6337,saving,2019-12-09,19617.58
8972,8976,current,2015-10-21,74105.02
8973,6017,current,2015-09-03,733.13
8974,4274,current,2018-04-22,8914.15
8975,6462,saving,2021-07-21,28611.44
8976,7559,saving,2019-06-28,1518.74
8977,2199,current,2022-04-02,68335.32
8978,8803,fixed,2022-04-02,81658.44
8979,8733,current,2020-09-14,75376.86
8980,7376,saving,2017-11-05,14448.06
8981,7890,fixed,2021-03-03,80390.55
8982,413,saving,2019-02-26,82849.01
8983,7257,fixed,2022-06-14,9652.82
8984,5869,saving,2022-07-22,49238.7
8985,9976,fixed,2017-09-13,68812.52
8986,5378,saving,2021-10-06,40668.53
8987,9920,fixed,2017-08-17,88926.6
8988,5728,current,2021-03-02,52914.16
8989,1428,saving,2015-06-06,12211.97
8990,3511,saving,2018-12-09,53043.42
8991,1638,current,2017-04-10,57743.94
8992,4577,saving,2015-10-26,95362.99
8993,8372,fixed,2015-01-19,42198.83
8994,3397,saving,2019-03-03,89303.26
8995,4678,current,2020-12-25,31997.02
8996,5526,fixed,2016-11-30,45230.37
8997,7123,current,2015-02-12,67527.07
8998,1643,saving,2021-06-09,88550.55
8999,1295,saving,2021-06-01,77411.71
9000,9775,saving,2016-09-16,15546.09
9001,3537,saving,2021-08-13,19369.76
9002,7788,saving,2018-02-26,6821.69
9003,8556,saving,2018-07-22,62147.89
9004,2117,saving,2016-01-11,44033.22
9005,2562,saving,2018-01-16,87583.63
9006,6040,current,2017-08-21,98940.87
9007,7401,fixed,2021-03-13,87855.74
9008,7869,saving,2018-10-14,4662.32
9009,6266,saving,2017-05-01,94435.88
9010,2543,current,2019-02-13,10298.89
9011,6721,current,2018-07-31,44720.5
9012,4021,fixed,2020-01-11,29733.01
9013,884,current,2016-04-27,15644.5
9014,1173,saving,2017-11-13,17123.74
9015,9977,saving,2017-12-03,34583.4
9016,7039,saving,2021-08-30,2539.41
9017,5596,fixed,2017-07-07,6465.64
9018,4675,saving,2021-12-03,71427.99
9019,7739,fixed,2020-10-26,62623.27
9020,8305,saving,2021-06-23,9935.78
9021,6689,current,2020-12-30,43234.44
9022,6543,current,2016-05-30,60770.93
9023,8984,current,2018-05-20,9764.35
9024,1316,saving,2020-08-09,97199.68
9025,3234,fixed,2020-04-01,84850.3
9026,51,saving,2019-12-28,22724.66
9027,144,saving,2020-01-25,51886.33
9028,3688,fixed,2019-10-01,50768.43
9029,5802,saving,2019-03-17,33421.08
9030,5253,saving,2021-06-30,75963.59
9031,5619,current,2019-03-30,65828.6
9032,4486,current,2018-05-30,86421.73
9033,7338,current,2021-12-08,510.03
9034,8152,saving,2019-12-20,60400.28
9035,8117,saving,2018-02-05,99275.73
9036,3731,current,2021-12-09,78920.45
9037,8941,current,2016-01-05,34431.59
9038,9067,current,2022-05-01,15610.06
9039,2945,saving,2016-01-28,42827.96
9040,4804,saving,2015-04-29,42426.94
9041,1209,current,2019-11-09,58527.36
9042,3734,saving,2015-12-20,6606.59
9043,214,current,2017-02-04,38719.15
9044,6567,saving,2020-05-04,85479.42
9045,1819,saving,2019-04-30,64362.24
9046,3495,saving,2019-07-20,43469.73
9047,486,saving,2019-07-29,31024.99
9048,7545,saving,2017-12-23,27978.02
9049,3016,fixed,2021-04-24,74841.87
9050,3480,saving,2018-09-02,42867.9
9051,6930,saving,2020-08-26,24622.63
9052,6415,saving,2015-10-09,81272.16
9053,5217,fixed,2022-02-13,26560.75
9054,4938,saving,2021-10-25,6443.95
9055,3119,saving,2021-08-10,54809.28
9056,664,saving,2021-07-30,27905.24
9057,1024,current,2018-12-07,488.35
9058,6317,saving,2017-03-26,50155.89
9059,4443,saving,2017-09-24,89454.41
9060,237,saving,2015-08-20,64413.4
9061,6687,saving,2019-01-24,1815.43
9062,3344,saving,2019-01-18,37876.65
9063,6551,fixed,2016-01-24,24704.11
9064,2126,saving,2018-08-24,67044.25
9065,7959,saving,2018-07-04,45690.98
9066,3218,current,2021-08-18,17273.37
9067,1956,fixed,2021-02-17,45628.79
9068,6156,saving,2018-11-06,93139.42
9069,7928,saving,2020-03-02,41079.84
9070,229,fixed,2020-12-22,87033.12
9071,4939,saving,2015-06-28,47544.01
9072,5061,current,2021-03-19,75764.94
9073,6816,current,2016-07-04,78584.93
9074,2887,saving,2020-07-24,76074.52
9075,6875,saving,2016-07-09,63849.84
9076,7606,saving,2018-08-29,95248.83
9077,2820,current,2017-03-19,92857.79
9078,2990,current,2019-08-11,30278.37
9079,9279,saving,2019-04-07,69466.12
9080,7139,current,2015-06-06,66479.01
9081,1994,saving,2020-01-12,20026.11
9082,3046,current,2019-01-15,26506.81
9083,6194,saving,2020-08-12,31075.4
9084,3306,current,2015-07-20,33158.64
9085,1993,fixed,2018-09-08,85436.27
9086,3600,fixed,2015-12-11,75735.32
9087,3588,fixed,2021-09-29,80773.44
9088,1306,saving,2020-11-14,91302.49
9089,6364,saving,2020-06-24,51434.21
9090,5468,saving,2016-09-12,83543.2
9091,4460,saving,2022-08-19,69533.88
9092,5088,current,2019-11-13,46479.34
9093,920,saving,2022-02-01,19385.4
9094,8234,fixed,2018-10-14,43027.15
9095,1283,fixed,2017-05-28,20657.86
9096,6110,fixed,2018-02-06,28716.61
9097,2121,current,2022-01-14,28351.45
9098,4497,saving,2017-08-12,76103.33
9099,3151,current,2020-11-12,50778.89
9100,5307,saving,2015-05-12,79314.28
9101,1834,saving,2016-08-27,87740.73
9102,7724,saving,2016-07-19,61166.97
9103,5879,saving,2018-11-01,40720.5
9104,5010,fixed,2015-09-15,85677.22
9105,3863,saving,2022-12-03,56753.52
9106,129,saving,2021-06-09,85693.67
9107,1346,fixed,2021-12-23,26542.22
9108,7370,current,2022-03-12,56575.87
9109,7133,fixed,2021-02-15,21174.83
9110,4643,saving,2019-07-22,69835.72
9111,3224,current,2020-02-29,58689.1
9112,3477,fixed,2015-12-05,55599.98
9113,5098,current,2020-08-28,63910.8
9114,9628,saving,2019-09-04,37540.29
9115,8448,saving,2021-09-28,19197.65
9116,5723,saving,2020-10-10,80641.27
9117,9946,saving,2017-06-29,38436.98
9118,4747,saving,2020-10-15,98893.61
9119,3412,saving,2016-12-23,48100.22
9120,76,saving,2017-05-03,49001.41
9121,3612,saving,2015-06-24,67781.84
9122,8002,saving,2018-11-05,66673.72
9123,8697,current,2016-06-02,18051.87
9124,3393,saving,2017-06-15,27231.03
9125,5112,current,2015-08-21,23151.64
9126,6120,current,2022-07-21,5340.51
9127,2395,saving,2016-06-17,2241.11
9128,1417,saving,2022-08-20,64499.15
9129,7844,fixed,2017-04-04,49859.15
9130,8432,saving,2015-05-05,89459.56
9131,6054,current,2016-11-28,30077.12
9132,1778,current,2017-11-27,78751.35
9133,6315,saving,2015-09-05,10315.4
9134,5765,saving,2020-06-29,81644.17
9135,4159,saving,2020-04-03,92116.53
9136,4147,saving,2019-05-31,62733.73
9137,2632,saving,2015-05-21,73596.01
9138,5441,saving,2015-04-07,98779.48
9139,3390,saving,2019-08-06,37818.7
9140,9407,saving,2018-10-09,2936.12
9141,670,current,2020-07-18,68260.3
9142,3562,saving,2021-11-27,1332.98
9143,6234,saving,2022-11-03,56831.13
9144,5542,saving,2019-03-31,59747.79
9145,7659,saving,2020-03-05,58450.07
9146,8808,saving,2020-07-10,16591.89
9147,4659,fixed,2017-03-18,7667.61
9148,7422,saving,2022-10-16,90774.37
9149,9323,saving,2016-06-18,54160.13
9150,7462,fixed,2021-05-01,32308.41
9151,5631,current,2016-11-02,77174.53
9152,5356,current,2015-11-01,92165.43
9153,9714,current,2021-10-12,40421.63
9154,8013,saving,2017-02-22,9830.52
9155,4452,current,2018-08-04,69261.66
9156,2665,saving,2022-10-11,90752.76
9157,4863,saving,2018-08-09,98040.71
9158,8496,saving,2015-02-06,81354.19
9159,1516,saving,2015-10-28,26821.67
9160,584,saving,2015-05-16,35822.02
9161,8559,saving,2021-12-10,13673.97
9162,8651,saving,2015-06-24,71274.56
9163,120,fixed,2022-10-22,16925.44
9164,3285,saving,2022-05-01,43196.61
9165,7909,saving,2021-07-13,53175.56
9166,3255,current,2021-08-03,38253.27
9167,4460,saving,2021-04-23,14969.6
9168,5566,saving,2018-05-26,28982.04
9169,1969,fixed,2021-02-28,63276.5
9170,2532,saving,2022-05-26,72682.37
9171,9044,current,2021-04-21,61463.61
9172,6390,current,2018-10-03,96575.2
9173,1930,fixed,2015-05-11,61363.03
9174,1944,current,2016-09-18,22533.95
9175,8956,saving,2015-10-15,49105.29
9176,3297,saving,2019-11-26,83622.94
9177,5277,saving,2022-05-31,32580.16
9178,5726,current,2020-10-04,73703.08
9179,902,current,2020-08-09,78519.19
9180,9711,current,2021-07-09,93396.52
9181,5966,saving,2019-06-23,40117.54
9182,3257,current,2020-03-10,25942.42
9183,5507,saving,2022-10-28,50794.83
9184,8934,saving,2022-11-28,99368.33
9185,3554,saving,2019-05-15,90213.0
9186,7433,saving,2016-11-17,28395.51
9187,1694,saving,2022-06-04,19671.57
9188,6496,saving,2017-03-19,47695.8
9189,2130,saving,2015-01-04,16577.45
9190,4012,fixed,2019-05-31,75803.13
9191,3253,saving,2021-10-18,3661.26
9192,1366,fixed,2017-09-10,22472.57
9193,8388,saving,2019-03-17,1822.08
9194,6204,saving,2017-02-20,22673.83
9195,151,saving,2018-11-18,5231.23
9196,5181,saving,2018-04-02,67355.23
9197,4524,saving,2020-01-08,57027.38
9198,7095,saving,2017-09-21,21391.39
9199,331,current,2018-11-02,20507.72
9200,3325,saving,2020-09-26,29119.35
9201,9082,saving,2019-04-03,79821.29
9202,955,saving,2022-04-02,15050.33
9203,7401,saving,2018-09-17,12170.08
9204,4450,saving,2022-11-15,50805.03
9205,6361,saving,2022-07-03,86495.01
9206,2045,saving,2017-10-29,22411.1
9207,5646,current,2021-01-08,10625.63
9208,6555,current,2016-10-21,49168.86
9209,3600,saving,2019-02-06,73215.49
9210,6875,saving,2017-08-22,61832.23
9211,7042,saving,2020-09-05,41816.57
9212,5011,saving,2017-09-14,4039.81
9213,3991,fixed,2016-09-04,30059.33
9214,7849,saving,2020-10-31,91925.14
9215,5646,saving,2020-02-21,22286.25
9216,1576,saving,2018-06-30,61395.46
9217,5020,fixed,2020-11-14,90744.27
9218,6724,current,2017-05-20,48810.95
9219,5755,saving,2019-01-16,44627.89
9220,2214,saving,2015-08-17,14106.39
9221,1227,current,2017-10-15,98061.16
9222,9856,current,2018-05-05,17666.96
9223,8556,current,2018-04-09,48145.78
9224,1948,saving,2022-11-19,17132.94
9225,5545,saving,2020-04-10,34838.35
9226,4754,fixed,2022-01-05,88400.88
9227,3633,saving,2021-12-19,64332.07
9228,5589,saving,2021-11-11,984.42
9229,6659,current,2019-06-27,96676.25
9230,9467,saving,2017-02-15,78390.75
9231,9638,saving,2019-03-27,99753.6
9232,4828,saving,2018-11-04,76286.67
9233,6139,fixed,2019-05-31,76485.37
9234,5980,saving,2017-10-08,69937.88
9235,9202,fixed,2015-02-23,42324.61
9236,5387,saving,2021-07-06,31494.52
9237,5288,current,2020-11-14,52518.71
9238,9921,current,2016-05-19,17823.76
9239,8888,fixed,2015-05-28,72243.11
9240,4618,fixed,2016-05-31,99731.91
9241,2385,fixed,2021-05-16,60093.45
9242,9575,fixed,2016-02-20,85645.75
9243,6797,saving,2020-07-30,17232.88
9244,3606,current,2016-07-09,82507.04
9245,7034,saving,2015-07-25,90743.34
9246,9921,saving,2020-04-22,83886.76
9247,6748,fixed,2017-09-28,62725.95
9248,8845,saving,2015-04-28,92638.01
9249,7937,current,2021-12-02,96146.7
9250,759,fixed,2022-12-10,81536.36
9251,1280,saving,2018-10-26,54711.46
9252,442,fixed,2021-03-25,83529.91
9253,6229,saving,2018-07-28,37194.07
9254,7717,current,2018-12-29,34659.14
9255,4194,fixed,2018-02-14,34790.74
9256,3971,current,2022-05-25,19921.82
9257,1527,saving,2019-05-27,62294.49
9258,191,saving,2016-06-24,66147.82
9259,1874,saving,2017-11-14,85963.96
9260,7959,saving,2020-11-04,69451.07
9261,7369,saving,2018-04-25,77993.71
9262,7490,current,2022-04-13,68883.21
9263,7869,current,2018-11-20,69704.55
9264,8450,saving,2021-02-03,34054.84
9265,8347,saving,2020-12-27,96588.48
9266,5607,saving,2018-01-10,63879.09
9267,3903,fixed,2020-03-06,58713.65
9268,6661,saving,2016-03-07,84721.67
9269,8086,current,2016-06-14,42095.6
9270,2413,saving,2016-01-03,9625.25
9271,24,saving,2017-02-05,24010.26
9272,6625,fixed,2020-10-01,80809.17
9273,7959,saving,2016-06-30,73181.44
9274,1742,current,2016-10-28,11718.88
9275,3161,saving,2020-06-19,6965.27
9276,3372,saving,2017-01-11,62190.62
9277,9253,saving,2017-12-10,93864.83
9278,3352,saving,2020-09-21,17492.07
9279,461,current,2019-04-20,54902.22
9280,2118,current,2022-01-18,81196.74
9281,6357,saving,2022-05-27,52869.26
9282,1607,saving,2017-05-16,35112.64
9283,72,saving,2017-12-28,79057.31
9284,6352,fixed,2020-11-02,77122.59
9285,707,saving,2018-04-07,83048.54
9286,1929,fixed,2019-09-25,94510.19
9287,2799,current,2020-09-08,15063.11
9288,9370,saving,2018-03-16,34078.08
9289,8346,saving,2015-03-29,98598.73
9290,30,saving,2017-04-07,59453.63
9291,5072,saving,2016-08-13,67012.99
9292,3312,saving,2021-02-02,88409.53
9293,6788,saving,2017-02-20,69104.41
9294,1875,saving,2018-05-22,68323.36
9295,8429,saving,2019-12-05,10450.3
9296,8810,saving,2022-06-28,50684.09
9297,1572,current,2020-07-30,67319.34
9298,7214,saving,2022-03-24,80729.17
9299,2438,fixed,2017-01-19,41323.81
9300,7532,fixed,2019-06-05,12353.51
9301,582,current,2017-03-19,36582.56
9302,2255,current,2017-03-13,42973.54
9303,5853,current,2021-10-31,75100.9
9304,601,saving,2018-04-19,1978.09
9305,9171,saving,2020-10-02,38579.78
9306,8707,saving,2015-06-14,44788.36
9307,810,saving,2021-10-19,55011.56
9308,2486,current,2020-01-31,96999.95
9309,7399,current,2020-06-23,74060.21
9310,1447,saving,2018-03-05,22242.93
9311,469,saving,2016-04-21,63366.23
9312,630,saving,2022-08-03,34612.81
9313,3383,saving,2022-09-01,81141.46
9314,6539,saving,2018-02-11,17106.97
9315,114,saving,2015-12-23,14450.31
9316,1226,saving,2021-10-06,10139.39
9317,5484,saving,2021-06-22,54410.47
9318,1617,saving,2019-09-29,12325.51
9319,3318,saving,2018-04-25,4175.36
9320,7352,current,2022-07-13,33245.6
9321,7581,saving,2019-12-04,79816.66
9322,6417,saving,2016-06-30,15607.38
9323,4641,saving,2017-05-08,35789.03
9324,5734,current,2015-02-11,43573.8
9325,5619,saving,2019-10-15,87597.01
9326,4814,saving,2018-01-16,47636.34
9327,2538,saving,2021-05-30,51195.54
9328,3175,saving,2022-09-18,25462.48
9329,7975,saving,2019-04-10,66854.3
9330,2223,saving,2018-08-10,2566.24
9331,8022,fixed,2020-10-07,96443.99
9332,52,saving,2019-01-29,49812.03
9333,2345,current,2022-01-10,6181.33
9334,5065,saving,2015-07-15,55917.04
9335,6487,current,2019-11-03,51398.22
9336,5831,saving,2018-08-13,24070.25
9337,4696,saving,2016-03-10,20880.96
9338,4267,saving,2019-10-22,27076.58
9339,1659,saving,2022-12-19,12973.2
9340,7369,current,2018-08-08,53142.24
9341,5184,fixed,2017-04-27,87893.6
9342,9079,saving,2016-04-25,92312.76
9343,5622,saving,2019-12-18,95298.71
9344,4011,saving,2015-10-10,60037.42
9345,636,saving,2016-08-19,62154.91
9346,6422,saving,2021-03-16,31051.68
9347,175,current,2017-09-18,88534.56
9348,9249,saving,2020-03-23,48814.55
9349,9941,saving,2020-06-28,27930.86
9350,8760,current,2017-04-06,96566.79
9351,6157,current,2020-02-09,70537.81
9352,9976,saving,2015-10-17,46465.14
9353,7708,fixed,2016-07-17,6863.68
9354,7010,fixed,2016-05-16,14016.16
9355,2144,saving,2021-09-03,19647.67
9356,7000,fixed,2016-10-15,90284.08
9357,1475,saving,2017-12-16,97158.88
9358,5245,saving,2019-07-14,26697.87
9359,7249,saving,2016-04-11,49831.5
9360,4103,fixed,2017-03-10,79188.53
9361,330,saving,2020-12-13,38463.75
9362,2674,current,2019-10-15,49237.73
9363,4623,fixed,2020-07-20,88762.35
9364,5233,saving,2022-12-10,20751.11
9365,6584,fixed,2020-05-21,99385.25
9366,890,saving,2020-02-14,45630.62
9367,8022,fixed,2020-04-14,25830.3
9368,8954,saving,2022-04-14,89249.39
9369,9216,saving,2021-09-27,7650.4
9370,1681,saving,2021-06-21,64231.92
9371,5952,fixed,2021-01-02,6168.92
9372,9254,current,2020-07-04,94619.26
9373,6867,saving,2021-03-02,63971.94
9374,9096,fixed,2020-07-19,39797.06
9375,134,current,2016-04-02,42440.3
9376,6065,saving,2022-06-27,16513.66
9377,1126,saving,2018-06-08,36000.81
9378,2040,saving,2018-07-15,90379.9
9379,4189,saving,2017-08-03,80537.5
9380,2850,saving,2019-11-22,66148.21
9381,3367,saving,2016-05-03,96778.22
9382,2912,saving,2022-04-25,57343.67
9383,2592,fixed,2015-02-09,17627.81
9384,4284,saving,2016-12-30,71361.52
9385,4262,saving,2017-01-17,59191.5
9386,7135,saving,2021-05-11,43654.71
9387,245,current,2019-06-11,14698.17
9388,5129,saving,2022-08-31,67765.9
9389,9372,fixed,2015-12-22,44406.58
9390,4926,saving,2021-01-11,57863.34
9391,6832,current,2022-07-02,31540.23
9392,1779,current,2019-06-04,15572.76
9393,6311,saving,2022-09-11,35990.75
9394,8629,saving,2020-10-03,85210.48
9395,6335,current,2016-12-16,15956.59
9396,5907,saving,2016-11-01,47123.33
9397,8986,saving,2018-03-08,29760.84
