complaint_id,customer_id,complaint_type,complaint_date,status
7315,8732,Other,2022-08-16,Pending
7316,5775,Other,2023-05-15,Pending
7317,8672,Other,2023-06-11,Resolved
7318,1045,Other,2021-03-01,Pending
7319,1305,Transaction,2022-10-12,In_Progress
7320,979,Loan,2023-02-04,Unknown
7321,3980,Other,2021-09-10,Unknown
7322,9290,Other,2022-05-02,Resolved
7323,814,Service,2023-01-16,Unknown
7324,89,Loan,2021-08-16,Unknown
7325,1787,Other,2022-06-29,Pending
7326,528,Service,2021-04-30,Unknown
7327,4845,Loan,2022-11-20,Resolved
7328,2623,Other,2021-08-12,Pending
7329,244,Other,2021-09-26,Unknown
7330,1081,Other,2023-08-20,Unknown
7331,5197,Other,2023-11-26,Resolved
7332,6846,Other,2021-09-26,Unknown
7333,3893,Other,2023-08-27,In_Progress
7334,8801,Transaction,2021-01-30,In_Progress
7335,8302,Transaction,2023-07-11,Resolved
7336,5732,Other,2023-09-20,Unknown
7337,6100,Service,2022-07-22,Unknown
7338,8984,Service,2023-04-11,Resolved
7339,9959,Transaction,2023-07-17,Unknown
7340,6347,Transaction,2023-12-12,In_Progress
7341,9354,Service,2022-10-14,Resolved
7342,4120,Other,2021-09-29,In_Progress
7343,1423,Transaction,2022-07-12,Unknown
7344,3415,Other,2022-12-07,In_Progress
7345,2181,Other,2022-08-27,Unknown
7346,938,Transaction,2022-06-12,Resolved
7347,6577,Service,2023-01-03,Pending
7348,5237,Service,2022-08-10,Resolved
7349,8450,Service,2021-08-07,Unknown
7350,7717,Transaction,2021-12-31,Resolved
7351,9624,Service,2021-04-19,Resolved
7352,6412,Transaction,2023-10-14,Unknown
7353,7888,Service,2022-10-16,In_Progress
7354,2571,Transaction,2022-12-24,Unknown
7355,7182,Other,2022-10-22,Resolved
7356,7453,Transaction,2023-07-16,Resolved
7357,9763,Other,2021-04-06,Unknown
7358,575,Service,2021-05-22,Unknown
7359,160,Other,2022-11-30,Resolved
7360,5046,Other,2023-07-26,Pending
7361,5336,Other,2022-11-21,Resolved
7362,444,Transaction,2023-09-29,Pending
7363,4708,Other,2022-09-12,Resolved
7364,3199,Loan,2023-01-08,Unknown
7365,4622,Other,2021-03-15,Resolved
7366,3411,Other,2021-03-27,Pending
7367,6785,Other,2023-01-09,Unknown
7368,7074,Transaction,2022-05-20,Unknown
7369,6273,Transaction,2023-01-31,Unknown
7370,9320,Other,2021-08-02,Resolved
7371,389,Loan,2023-06-23,Unknown
7372,5390,Other,2021-06-23,Pending
7373,5595,Transaction,2022-01-29,Unknown
7374,6146,Other,2023-09-23,Unknown
7375,8175,Loan,2022-04-27,Unknown
7376,3094,Other,2021-08-17,Pending
7377,5515,Transaction,2021-03-27,Unknown
7378,9359,Transaction,2021-02-08,Resolved
7379,6437,Other,2023-03-05,Resolved
7380,6645,Loan,2021-04-28,Unknown
7381,8081,Service,2023-09-08,Resolved
7382,4711,Other,2021-10-23,In_Progress
7383,7460,Service,2021-02-14,Unknown
7384,6514,Transaction,2023-03-19,In_Progress
7385,5200,Other,2022-06-26,Pending
7386,3388,Loan,2023-12-12,Resolved
7387,3835,Other,2022-01-09,Resolved
7388,385,Transaction,2021-04-16,Resolved
7389,1392,Other,2021-02-25,Unknown
7390,9506,Other,2023-10-20,Unknown
7391,7722,Transaction,2023-05-12,Unknown
7392,8845,Transaction,2023-03-20,Resolved
7393,3406,Other,2022-02-26,Resolved
7394,7969,Other,2021-10-18,Pending
7395,1774,Other,2021-08-05,Pending
7396,1216,Other,2022-12-19,In_Progress
7397,6415,Other,2023-11-01,Unknown
7398,3569,Other,2022-06-27,Resolved
7399,2197,Service,2021-10-13,Unknown
7400,6583,Service,2023-06-25,Unknown
7401,6094,Service,2023-09-21,Unknown
7402,4398,Other,2022-10-19,Resolved
7403,374,Other,2023-10-22,Resolved
7404,1385,Service,2022-07-24,Unknown
7405,9263,Transaction,2021-02-28,Unknown
7406,8923,Other,2023-12-28,Resolved
7407,7371,Other,2023-04-25,In_Progress
7408,6243,Loan,2022-05-30,Unknown
7409,4683,Other,2022-11-08,Unknown
7410,6260,Loan,2022-08-31,Resolved
7411,3320,Transaction,2022-03-07,Resolved
7412,274,Other,2021-10-13,Unknown
7413,6868,Service,2023-12-01,Pending
7414,1670,Loan,2023-12-28,Unknown
7415,2857,Other,2021-05-24,Unknown
7416,4712,Transaction,2022-06-20,Unknown
7417,4546,Other,2022-06-25,Unknown
7418,6522,Loan,2022-11-17,In_Progress
7419,7001,Transaction,2022-06-09,Resolved
7420,5250,Other,2022-09-08,Unknown
7421,4679,Other,2021-04-03,Pending
7422,2273,Loan,2023-12-26,Pending
7423,5021,Other,2023-11-06,Unknown
7424,8039,Loan,2023-10-26,Resolved
7425,4161,Transaction,2023-03-17,Unknown
7426,5750,Other,2022-05-27,Resolved
7427,6125,Transaction,2021-12-18,Unknown
7428,7398,Service,2022-02-22,Pending
7429,514,Service,2023-11-20,Unknown
7430,9812,Other,2023-05-04,Unknown
7431,4784,Loan,2022-06-23,Resolved
7432,1786,Other,2023-09-26,Resolved
7433,7048,Service,2022-04-08,In_Progress
7434,8494,Service,2021-12-25,Unknown
7435,1923,Transaction,2023-12-21,Unknown
7436,3839,Other,2021-02-14,In_Progress
7437,4167,Transaction,2021-05-24,Unknown
7438,5621,Transaction,2021-05-10,In_Progress
7439,7347,Other,2022-02-06,Unknown
7440,2419,Transaction,2023-10-09,Unknown
7441,6605,Transaction,2023-12-17,Resolved
7442,2408,Other,2022-04-28,Unknown
7443,1210,Service,2021-04-16,Unknown
7444,1685,Other,2022-11-20,In_Progress
7445,8671,Other,2022-10-20,Pending
7446,8986,Transaction,2022-03-14,Pending
7447,4958,Other,2022-03-19,Resolved
7448,4159,Other,2022-06-28,In_Progress
7449,5565,Other,2023-12-06,Unknown
7450,5308,Service,2022-09-25,Pending
7451,1330,Transaction,2022-02-08,Resolved
7452,1026,Service,2023-12-10,Resolved
7453,8261,Other,2021-04-26,Resolved
7454,9967,Other,2023-07-03,Unknown
7455,8831,Transaction,2023-03-01,Resolved
7456,7656,Loan,2022-10-07,Pending
7457,4102,Loan,2022-12-10,Unknown
7458,5532,Transaction,2021-10-16,Resolved
7459,3927,Loan,2022-07-07,Pending
7460,688,Other,2023-06-23,Resolved
7461,9661,Other,2021-08-20,Unknown
7462,7417,Other,2022-06-07,Resolved
7463,3968,Other,2021-07-21,Resolved
7464,5404,Transaction,2021-03-18,Resolved
7465,4166,Other,2021-07-21,Resolved
7466,2387,Transaction,2023-10-16,Resolved
7467,2759,Transaction,2021-12-10,Unknown
7468,5214,Loan,2023-05-13,Unknown
7469,1915,Service,2023-12-22,Unknown
7470,2722,Other,2021-05-29,Resolved
7471,8714,Other,2022-09-27,Unknown
7472,5306,Other,2022-08-15,Pending
7473,292,Other,2022-02-01,Unknown
7474,9627,Service,2021-09-06,Unknown
7475,3021,Transaction,2023-08-21,Pending
7476,8994,Transaction,2022-03-04,Unknown
7477,8940,Other,2023-07-05,Pending
7478,653,Other,2023-10-27,In_Progress
7479,1272,Other,2021-09-17,In_Progress
7480,4314,Loan,2022-06-19,In_Progress
7481,7804,Loan,2021-01-05,Unknown
7482,4873,Service,2021-11-12,Pending
7483,5866,Loan,2021-08-06,Resolved
7484,2722,Transaction,2023-07-11,Unknown
7485,8147,Transaction,2021-04-18,Pending
7486,7367,Service,2022-02-01,Pending
7487,599,Transaction,2022-10-11,Unknown
7488,3861,Other,2023-04-21,Resolved
7489,3251,Other,2022-05-24,Resolved
7490,5987,Transaction,2023-09-21,In_Progress
7491,9169,Other,2021-06-20,Resolved
7492,514,Other,2023-07-08,Unknown
7493,8373,Other,2021-01-22,Resolved
7494,7786,Other,2021-03-23,Resolved
7495,7539,Other,2021-10-25,In_Progress
7496,2181,Other,2023-08-03,In_Progress
7497,1675,Service,2021-07-31,Pending
7498,2663,Other,2021-08-11,Unknown
7499,4616,Service,2023-02-28,Pending
7500,2190,Transaction,2023-10-12,Pending
7501,8399,Loan,2021-10-10,In_Progress
7502,3296,Transaction,2021-03-19,In_Progress
7503,1747,Transaction,2021-08-29,Resolved
7504,3532,Transaction,2021-05-13,Pending
7505,7495,Other,2023-12-25,Resolved
7506,8485,Other,2023-09-19,Resolved
7507,9303,Service,2023-03-22,Unknown
7508,8290,Loan,2021-10-31,Pending
7509,372,Loan,2023-06-23,Resolved
7510,706,Other,2022-10-13,Resolved
7511,5200,Transaction,2021-12-07,Resolved
7512,4226,Other,2021-04-19,Unknown
7513,8273,Other,2023-05-15,Unknown
7514,6727,Other,2022-08-09,Unknown
7515,9790,Transaction,2022-06-14,Pending
7516,9039,Transaction,2023-04-07,Unknown
7517,8713,Other,2021-12-07,Unknown
7518,1983,Other,2022-11-19,Resolved
7519,9966,Service,2023-02-02,Pending
7520,6886,Other,2023-09-20,Resolved
7521,5171,Other,2022-08-22,Unknown
7522,9101,Loan,2021-02-25,Unknown
7523,7774,Service,2021-02-01,Resolved
7524,2514,Service,2023-07-29,Pending
7525,7991,Other,2023-03-16,Resolved
7526,8406,Other,2021-05-28,Pending
7527,7759,Other,2021-08-13,Resolved
7528,1085,Service,2021-06-25,Unknown
7529,5595,Loan,2022-02-25,Unknown
7530,8264,Service,2022-12-11,Resolved
7531,6468,Transaction,2023-09-17,Unknown
7532,2528,Transaction,2022-01-14,Unknown
7533,6758,Other,2023-08-26,Resolved
7534,2910,Other,2023-09-16,Resolved
7535,7013,Transaction,2022-02-02,Pending
7536,2629,Other,2023-11-30,Pending
7537,1450,Other,2022-01-20,Unknown
7538,2173,Service,2022-09-09,Resolved
7539,7860,Transaction,2022-10-17,In_Progress
7540,9048,Transaction,2023-05-07,In_Progress
7541,8889,Other,2022-08-16,In_Progress
7542,9087,Transaction,2023-11-08,In_Progress
7543,8936,Transaction,2021-01-29,Resolved
7544,1047,Other,2022-12-29,Unknown
7545,6044,Loan,2022-05-20,Pending
7546,1386,Service,2023-10-28,Unknown
7547,8054,Service,2022-01-22,In_Progress
7548,1924,Transaction,2023-12-13,In_Progress
7549,7138,Transaction,2021-03-12,Resolved
7550,821,Other,2022-11-16,Unknown
7551,5489,Service,2023-03-27,Resolved
7552,2784,Transaction,2023-08-11,Resolved
7553,5307,Service,2022-05-04,Pending
7554,6332,Other,2023-06-07,Resolved
7555,2484,Transaction,2022-06-27,In_Progress
7556,2254,Service,2023-02-05,In_Progress
7557,7105,Other,2022-12-07,Resolved
7558,7219,Other,2022-09-18,In_Progress
7559,1107,Other,2023-08-15,Unknown
7560,6890,Other,2022-12-03,Unknown
7561,8588,Other,2021-05-11,In_Progress
7562,5386,Transaction,2021-04-29,Unknown
7563,6621,Other,2022-06-24,In_Progress
7564,9051,Transaction,2022-08-23,Pending
7565,8417,Loan,2022-11-08,Unknown
7566,8976,Transaction,2021-01-13,Resolved
7567,5844,Transaction,2023-02-27,Resolved
7568,9998,Other,2022-06-27,Pending
7569,7628,Transaction,2022-04-11,Resolved
7570,8262,Other,2022-08-25,Resolved
7571,670,Transaction,2021-05-08,In_Progress
7572,1937,Transaction,2023-06-03,Resolved
7573,1726,Other,2023-12-26,Resolved
7574,8917,Service,2021-12-13,Resolved
7575,9606,Transaction,2022-04-12,Pending
7576,587,Loan,2023-09-05,In_Progress
7577,3321,Transaction,2023-08-02,In_Progress
7578,6724,Other,2021-06-27,Unknown
7579,457,Loan,2021-06-22,Pending
7580,2796,Other,2023-02-07,Unknown
7581,9529,Transaction,2021-03-30,Resolved
7582,1756,Transaction,2021-08-19,Pending
7583,4809,Other,2023-06-16,Resolved
7584,5803,Service,2023-10-06,Resolved
7585,9499,Other,2022-02-15,Pending
7586,7029,Transaction,2023-10-04,Pending
7587,517,Loan,2023-07-10,In_Progress
7588,6891,Other,2022-04-12,Unknown
7589,7544,Other,2022-10-15,Unknown
7590,876,Other,2022-04-24,Unknown
7591,4981,Other,2023-06-19,Resolved
7592,1921,Other,2023-12-30,Unknown
7593,7724,Other,2022-09-24,Pending
7594,2282,Transaction,2023-02-20,Resolved
7595,9215,Service,2022-12-28,Pending
7596,8084,Other,2021-06-12,Pending
7597,5408,Service,2022-07-24,In_Progress
7598,5475,Transaction,2022-05-10,Resolved
7599,5261,Other,2021-09-01,Resolved
7600,6300,Transaction,2023-01-14,Unknown
7601,4858,Loan,2023-11-06,Resolved
7602,6280,Service,2022-07-25,Unknown
7603,4994,Transaction,2023-03-02,Resolved
7604,2290,Transaction,2022-07-06,Pending
7605,4411,Other,2021-10-15,Resolved
7606,1851,Transaction,2022-12-28,Resolved
7607,4525,Transaction,2023-10-24,Unknown
7608,2174,Other,2022-10-06,Unknown
7609,2139,Service,2022-02-08,Unknown
7610,4578,Service,2023-11-09,Unknown
7611,8929,Service,2022-04-20,Resolved
7612,2530,Service,2023-12-26,Unknown
7613,802,Other,2022-03-26,Resolved
7614,4049,Other,2023-06-30,Resolved
7615,316,Other,2022-04-01,Resolved
7616,6833,Transaction,2021-06-07,In_Progress
7617,5097,Loan,2022-05-01,Resolved
7618,5733,Loan,2021-02-24,In_Progress
7619,4120,Transaction,2022-03-17,Unknown
7620,8722,Service,2022-04-16,In_Progress
7621,9733,Transaction,2022-06-29,In_Progress
7622,7268,Other,2021-12-25,Pending
7623,8525,Transaction,2023-10-22,Resolved
7624,5537,Other,2023-01-19,Unknown
7625,6504,Service,2021-06-05,Pending
7626,4557,Loan,2023-05-12,Unknown
7627,9285,Transaction,2023-04-09,Unknown
7628,5298,Other,2021-08-15,Resolved
7629,2542,Other,2021-09-07,Unknown
7630,6281,Transaction,2021-12-20,Unknown
7631,1134,Other,2023-05-28,In_Progress
7632,1042,Other,2021-01-30,Resolved
7633,8558,Other,2021-11-15,Pending
7634,9070,Other,2021-03-15,In_Progress
7635,4943,Service,2022-02-20,Resolved
7636,3668,Transaction,2022-01-08,Resolved
7637,4546,Other,2021-12-26,Resolved
7638,4874,Transaction,2022-08-18,Unknown
7639,2544,Transaction,2022-12-30,Unknown
7640,974,Other,2023-09-21,Resolved
7641,6952,Other,2021-09-10,Unknown
7642,6655,Service,2021-01-03,Resolved
7643,2952,Service,2023-01-06,Unknown
7644,2103,Other,2022-12-21,In_Progress
7645,6557,Other,2022-08-04,In_Progress
7646,1459,Other,2021-04-15,In_Progress
7647,1539,Loan,2021-07-26,Unknown
7648,6284,Other,2022-07-12,Resolved
7649,8084,Transaction,2023-05-17,Unknown
7650,586,Other,2022-04-25,Pending
7651,1451,Service,2021-06-25,Unknown
7652,8752,Transaction,2023-05-28,Unknown
7653,8039,Loan,2021-12-26,Resolved
7654,2460,Transaction,2021-04-04,In_Progress
7655,47,Transaction,2023-10-25,Unknown
7656,6579,Transaction,2021-01-24,Resolved
7657,5542,Other,2023-04-26,Resolved
7658,7608,Other,2021-05-12,Unknown
7659,5832,Service,2022-11-12,Resolved
7660,949,Service,2021-09-18,Resolved
7661,8467,Transaction,2022-09-17,Unknown
7662,2836,Transaction,2022-05-22,Resolved
7663,1619,Other,2022-04-02,Unknown
7664,2644,Loan,2021-01-17,In_Progress
7665,5136,Loan,2022-06-03,In_Progress
7666,296,Other,2023-09-14,Unknown
7667,4838,Service,2023-07-25,Resolved
7668,252,Service,2022-01-27,Resolved
7669,5065,Loan,2022-04-30,Pending
7670,918,Loan,2021-03-27,Unknown
7671,8591,Loan,2021-05-26,Resolved
7672,7352,Other,2021-12-15,Unknown
7673,6926,Transaction,2022-09-24,In_Progress
7674,4715,Transaction,2021-10-28,Unknown
7675,5546,Transaction,2021-09-20,In_Progress
7676,8905,Other,2021-06-14,Resolved
7677,3003,Loan,2021-11-26,In_Progress
7678,8914,Loan,2022-01-03,In_Progress
7679,7141,Other,2021-01-08,Pending
7680,2280,Other,2023-10-22,Pending
7681,8540,Other,2022-01-14,Unknown
7682,2674,Transaction,2023-09-01,Resolved
7683,8437,Other,2021-09-01,Resolved
7684,7462,Transaction,2023-02-28,Unknown
7685,159,Loan,2022-08-20,In_Progress
7686,9057,Transaction,2021-03-14,Unknown
7687,2222,Other,2022-01-31,Unknown
7688,3768,Loan,2022-08-29,Unknown
7689,3818,Service,2021-03-07,Resolved
7690,9186,Transaction,2022-12-09,Unknown
7691,5311,Transaction,2022-10-05,Unknown
7692,4486,Other,2021-12-17,Resolved
7693,245,Loan,2023-05-30,Resolved
7694,9018,Other,2021-11-30,Unknown
7695,3388,Transaction,2021-04-06,Unknown
7696,1131,Service,2022-02-06,Pending
7697,9262,Service,2022-07-30,Unknown
7698,7519,Other,2023-02-02,Resolved
7699,2397,Loan,2021-10-14,Unknown
7700,9041,Loan,2021-08-28,Pending
7701,9969,Transaction,2022-09-14,Unknown
7702,8456,Other,2021-11-08,Unknown
7703,9509,Other,2022-06-01,Unknown
7704,5693,Other,2022-06-04,In_Progress
7705,6198,Other,2021-07-24,Unknown
7706,9213,Other,2021-11-26,Pending
7707,5871,Other,2021-01-03,Resolved
7708,3942,Service,2023-05-21,Unknown
7709,4518,Transaction,2023-01-08,Resolved
7710,4238,Other,2022-03-06,Resolved
7711,931,Other,2023-07-27,Resolved
7712,1492,Other,2023-05-03,Unknown
7713,4488,Transaction,2021-05-19,Resolved
7714,2127,Other,2021-10-03,Resolved
7715,9872,Other,2021-10-05,Resolved
7716,7503,Other,2023-06-24,Pending
7717,5245,Other,2022-09-04,Resolved
7718,8925,Transaction,2023-02-02,Unknown
7719,1361,Loan,2021-08-08,Unknown
7720,5798,Transaction,2022-10-24,Unknown
7721,2070,Loan,2022-06-27,Pending
7722,7183,Loan,2022-02-08,Unknown
7723,828,Other,2021-06-26,Pending
7724,7071,Other,2022-06-05,Unknown
7725,1155,Loan,2021-10-20,In_Progress
7726,9538,Other,2021-05-18,Resolved
7727,1689,Other,2022-07-23,In_Progress
7728,9632,Loan,2022-04-18,Resolved
7729,8314,Other,2021-12-28,Unknown
7730,4739,Loan,2023-06-09,Resolved
7731,4286,Other,2021-04-28,Unknown
7732,7748,Loan,2022-08-27,Unknown
7733,1427,Loan,2021-01-03,Unknown
7734,8459,Transaction,2023-09-09,Unknown
7735,4931,Other,2021-05-02,Unknown
7736,2557,Other,2022-10-20,Unknown
7737,8304,Other,2022-08-31,In_Progress
7738,2617,Other,2023-04-16,Unknown
7739,8035,Service,2022-11-04,Resolved
7740,5271,Other,2022-11-25,Unknown
7741,6020,Other,2022-11-08,Unknown
7742,2976,Loan,2023-12-13,Unknown
7743,9332,Other,2023-11-07,Unknown
7744,4173,Other,2023-09-13,Unknown
7745,4782,Transaction,2021-09-05,Resolved
7746,323,Other,2023-10-29,Resolved
7747,189,Other,2022-10-21,Resolved
7748,8473,Service,2022-10-15,Unknown
7749,2249,Other,2021-02-06,Pending
7750,5648,Service,2021-03-08,Unknown
7751,9959,Transaction,2022-05-03,Pending
7752,7627,Other,2021-06-25,Unknown
7753,6137,Other,2021-05-22,Unknown
7754,8029,Service,2023-06-26,Pending
7755,9667,Other,2021-08-16,In_Progress
7756,3876,Other,2023-09-01,Pending
7757,6303,Service,2022-12-27,Unknown
7758,1797,Other,2023-04-07,Resolved
7759,5390,Service,2021-10-19,Pending
7760,4873,Service,2021-06-04,Unknown
7761,3163,Loan,2021-05-20,Unknown
7762,9926,Service,2022-01-17,Pending
7763,8577,Loan,2021-06-13,Resolved
7764,2288,Other,2023-09-08,Pending
7765,3554,Service,2022-07-21,Pending
7766,9747,Loan,2022-01-17,Unknown
7767,4158,Transaction,2021-08-24,Resolved
7768,5341,Transaction,2021-05-26,In_Progress
7769,6361,Other,2023-01-23,Pending
7770,1104,Other,2021-11-30,In_Progress
7771,6046,Service,2023-12-11,Pending
7772,7645,Other,2021-12-13,Resolved
7773,797,Service,2021-08-22,Unknown
7774,4795,Other,2022-08-03,Resolved
7775,6549,Other,2021-06-23,In_Progress
7776,4022,Transaction,2023-09-07,Resolved
7777,841,Other,2023-08-22,Resolved
7778,9206,Transaction,2021-03-06,Resolved
7779,3171,Transaction,2022-12-30,Unknown
7780,2,Other,2021-05-27,Unknown
7781,8819,Transaction,2023-03-22,Unknown
7782,4666,Loan,2023-11-23,In_Progress
7783,225,Other,2021-02-02,Resolved
7784,9045,Other,2021-07-22,Resolved
7785,8361,Transaction,2021-10-22,Pending
7786,2931,Other,2023-08-25,Unknown
7787,9083,Other,2023-11-15,Pending
7788,5932,Other,2022-09-30,Resolved
7789,436,Other,2021-09-21,Resolved
7790,3634,Transaction,2023-09-04,Pending
7791,8258,Other,2021-01-25,In_Progress
7792,4350,Other,2022-03-05,In_Progress
7793,2707,Service,2021-02-16,Resolved
7794,8256,Other,2022-08-03,Resolved
7795,2905,Other,2021-11-28,In_Progress
7796,7876,Transaction,2021-05-12,Unknown
7797,8821,Transaction,2023-01-19,Resolved
7798,207,Other,2021-01-15,Resolved
7799,9274,Transaction,2023-06-21,In_Progress
7800,7346,Other,2021-04-20,Unknown
7801,5828,Other,2022-11-06,Resolved
7802,721,Loan,2023-12-29,Resolved
7803,3422,Other,2021-05-22,Resolved
7804,8657,Other,2023-10-26,In_Progress
7805,5410,Service,2022-07-28,Resolved
7806,189,Transaction,2022-11-14,Unknown
7807,6481,Loan,2021-04-14,Unknown
7808,9578,Other,2021-06-22,In_Progress
7809,9077,Transaction,2021-06-14,Pending
7810,1392,Other,2021-05-05,Resolved
7811,6177,Other,2023-12-02,Pending
7812,6222,Transaction,2022-06-06,Pending
7813,8335,Transaction,2022-05-18,Unknown
7814,7093,Transaction,2022-10-12,Resolved
7815,3336,Other,2021-03-04,In_Progress
7816,3543,Other,2021-11-27,In_Progress
7817,9908,Loan,2023-09-26,In_Progress
7818,3012,Transaction,2021-04-01,Unknown
7819,6117,Other,2023-12-14,Resolved
7820,8544,Transaction,2023-08-14,Unknown
7821,3164,Transaction,2021-07-25,Pending
7822,2086,Transaction,2022-10-13,Resolved
7823,530,Transaction,2022-01-19,Unknown
7824,6552,Loan,2021-01-24,Pending
7825,1123,Other,2021-02-02,Resolved
7826,4592,Transaction,2023-01-08,Unknown
7827,6831,Other,2022-08-14,Pending
7828,9916,Loan,2023-09-27,Resolved
7829,5339,Other,2021-02-10,Resolved
7830,1109,Other,2023-08-29,Unknown
7831,1127,Transaction,2023-04-30,Resolved
7832,4882,Other,2021-05-22,Unknown
7833,1042,Transaction,2021-04-15,In_Progress
7834,9543,Other,2023-04-28,Unknown
7835,4451,Transaction,2023-10-18,Resolved
7836,314,Service,2021-01-22,Unknown
7837,5147,Transaction,2021-05-05,Resolved
7838,515,Transaction,2023-05-15,Unknown
7839,3446,Service,2023-01-22,Resolved
7840,7760,Other,2021-03-23,Resolved
7841,8521,Service,2022-10-26,Resolved
7842,2408,Loan,2023-06-10,Unknown
7843,5822,Service,2022-07-06,Resolved
7844,9745,Other,2021-12-17,Pending
7845,6365,Other,2022-04-26,Unknown
7846,6131,Service,2022-09-28,In_Progress
7847,6618,Other,2021-04-30,Unknown
7848,453,Other,2023-03-13,Unknown
7849,5695,Transaction,2022-01-02,In_Progress
7850,2500,Other,2021-11-20,Resolved
7851,5102,Transaction,2021-06-20,In_Progress
7852,7650,Other,2021-05-30,Resolved
7853,6935,Loan,2022-07-15,In_Progress
7854,2447,Loan,2022-01-02,Resolved
7855,5616,Transaction,2022-08-26,Pending
7856,4413,Transaction,2021-01-29,Pending
7857,9950,Service,2021-09-24,In_Progress
7858,5626,Transaction,2023-04-12,Pending
7859,3624,Other,2022-05-02,Resolved
7860,1002,Other,2021-11-29,Unknown
7861,9636,Transaction,2022-08-17,In_Progress
7862,6937,Transaction,2022-10-07,Resolved
7863,6066,Other,2023-09-17,In_Progress
7864,7920,Other,2021-02-06,Resolved
7865,2756,Other,2022-05-25,Resolved
7866,7421,Other,2023-02-10,Unknown
7867,6334,Transaction,2021-07-12,In_Progress
7868,5528,Other,2022-09-03,Resolved
7869,1881,Service,2021-10-19,Pending
7870,3606,Transaction,2021-05-18,Resolved
7871,5249,Service,2023-11-20,Unknown
7872,2884,Other,2023-07-30,Unknown
7873,8805,Transaction,2021-12-26,Pending
7874,4871,Loan,2023-02-10,Unknown
7875,8205,Loan,2021-04-06,In_Progress
7876,5982,Other,2023-10-16,In_Progress
7877,2446,Loan,2021-08-12,Resolved
7878,9589,Other,2023-07-21,In_Progress
7879,1108,Other,2021-11-21,In_Progress
7880,3560,Loan,2021-08-29,Unknown
7881,4109,Transaction,2023-02-15,In_Progress
7882,6878,Transaction,2021-11-04,In_Progress
7883,6555,Loan,2021-06-13,In_Progress
7884,3847,Other,2023-09-21,Unknown
7885,3896,Service,2021-02-27,In_Progress
7886,5224,Other,2023-01-07,In_Progress
7887,7400,Transaction,2021-09-02,In_Progress
7888,747,Transaction,2023-02-27,Resolved
7889,4432,Other,2022-04-04,In_Progress
7890,3237,Transaction,2021-05-10,Unknown
7891,8374,Transaction,2023-03-26,Pending
7892,1463,Transaction,2021-03-06,Unknown
7893,691,Other,2022-03-06,Unknown
7894,4052,Other,2021-09-27,Resolved
7895,6837,Other,2023-04-04,Resolved
7896,51,Transaction,2022-02-04,Resolved
7897,6446,Other,2021-03-07,Pending
7898,6627,Other,2023-01-08,Unknown
7899,9583,Other,2022-06-06,Unknown
7900,6906,Other,2023-08-27,Resolved
7901,2994,Service,2021-03-19,Unknown
7902,7985,Loan,2021-09-07,Pending
7903,9106,Transaction,2023-02-23,Resolved
7904,6296,Other,2022-12-05,Unknown
7905,4112,Service,2023-05-01,Pending
7906,2143,Other,2021-08-04,Resolved
7907,8285,Other,2022-12-01,Resolved
7908,3521,Other,2021-05-17,In_Progress
7909,7842,Transaction,2022-12-05,Unknown
7910,7069,Transaction,2023-02-04,In_Progress
7911,2063,Loan,2023-08-04,Resolved
7912,9042,Transaction,2021-12-16,Resolved
7913,7989,Loan,2023-09-24,Resolved
7914,9324,Other,2021-04-26,Resolved
7915,9004,Other,2021-10-29,Unknown
7916,1075,Loan,2022-01-30,Pending
7917,5619,Other,2023-06-21,Unknown
7918,9057,Transaction,2023-07-07,Unknown
7919,4741,Other,2021-01-26,Resolved
7920,3743,Other,2023-04-27,Pending
7921,7763,Other,2021-12-01,Resolved
7922,7446,Transaction,2023-01-23,Unknown
7923,6234,Transaction,2023-10-31,Resolved
7924,4487,Other,2021-11-22,Unknown
7925,1531,Service,2021-08-06,Resolved
7926,9534,Other,2021-02-22,Resolved
7927,3202,Other,2023-09-04,Unknown
7928,367,Other,2022-05-06,Resolved
7929,7645,Other,2021-09-01,Resolved
7930,4718,Other,2023-12-13,In_Progress
7931,8625,Transaction,2023-03-05,Pending
7932,3251,Transaction,2023-07-26,Resolved
7933,9964,Service,2022-02-12,In_Progress
7934,6712,Other,2023-07-24,Unknown
7935,5690,Transaction,2022-12-05,Resolved
7936,8854,Other,2023-03-30,Unknown
7937,6786,Other,2021-01-27,Unknown
7938,4228,Service,2022-01-07,In_Progress
7939,9889,Loan,2023-02-20,Resolved
7940,6222,Other,2021-03-13,Resolved
7941,2637,Other,2021-03-24,Unknown
7942,2635,Transaction,2023-05-22,Pending
7943,955,Other,2023-08-23,Unknown
7944,4949,Other,2023-09-09,Unknown
7945,3832,Other,2022-09-01,Resolved
7946,755,Service,2022-12-14,Resolved
7947,5985,Other,2021-10-13,Resolved
7948,3923,Service,2021-07-07,Unknown
7949,4651,Other,2022-12-15,Pending
7950,1794,Service,2023-12-20,In_Progress
7951,9007,Transaction,2022-10-27,Unknown
7952,3257,Transaction,2022-04-14,In_Progress
7953,8678,Service,2023-03-02,Unknown
7954,5781,Other,2022-09-02,Unknown
7955,2960,Loan,2022-10-21,Resolved
7956,5821,Transaction,2021-11-26,In_Progress
7957,9402,Other,2021-08-26,Resolved
7958,8361,Other,2021-01-31,Unknown
7959,2600,Service,2021-12-13,Resolved
7960,7153,Transaction,2023-06-04,Resolved
7961,4956,Other,2021-10-05,Resolved
