loan_id,customer_id,loan_type,loan_amount,installments,loan_status
7314,8277,Auto,6831.38,56,Defaulted
7315,5640,Personal,45411.1,18,Default
7316,7441,Personal,19792.75,50,In_Progress
7317,8804,Business,21459.2,13,Paid
7318,6434,Auto,48448.8,55,Paid
7319,9208,Personal,35548.82,41,Paid
7320,5484,Mortgage,45655.3,27,Paid
7321,7984,Personal,15898.12,36,Paid
7322,7804,Personal,30712.36,43,Defaulted
7323,8586,Mortgage,23796.63,52,Defaulted
7324,3295,Personal,49952.85,57,Defaulted
7325,5838,Mortgage,24776.77,19,Defaulted
7326,3557,Mortgage,34680.46,10,In_Progress
7327,3475,Mortgage,10875.39,36,Default
7328,7576,Mortgage,7881.73,59,In_Progress
7329,8107,Personal,5846.81,14,Default
7330,7561,Personal,29046.65,13,Paid
7331,3421,Personal,43810.97,17,Paid
7332,816,Personal,43816.0,10,In_Progress
7333,5793,Mortgage,4402.24,37,In_Progress
7334,475,Personal,39925.31,39,Defaulted
7335,860,Personal,44120.42,31,Paid
7336,5666,Personal,40556.61,17,Default
7337,6308,Auto,2192.3,38,Paid
7338,1056,Business,35577.01,14,Defaulted
7339,2130,Business,19190.25,6,Paid
7340,3552,Business,36663.67,20,Paid
7341,5080,Personal,23484.79,39,Paid
7342,4523,Business,33827.38,40,Default
7343,5254,Personal,14418.72,32,In_Progress
7344,9012,Auto,8155.99,13,Paid
7345,1108,Business,46163.0,11,Paid
7346,4991,Mortgage,36220.74,27,Defaulted
7347,4442,Personal,47237.21,46,Defaulted
7348,5710,Mortgage,40548.77,49,Paid
7349,8040,Personal,12225.74,57,In_Progress
7350,2604,Personal,35333.03,45,Defaulted
7351,5191,Mortgage,28450.07,41,Paid
7352,9539,Personal,14560.6,52,Defaulted
7353,8852,Auto,43436.2,18,Defaulted
7354,2457,Personal,39199.04,16,Default
7355,1246,Mortgage,7292.84,18,Paid
7356,7328,Business,28928.73,50,Default
7357,2887,Auto,38649.01,57,Defaulted
7358,4660,Auto,8896.2,12,Default
7359,2865,Personal,49598.13,50,Paid
7360,279,Mortgage,30629.86,36,Defaulted
7361,5644,Business,43225.81,9,Defaulted
7362,5572,Personal,27766.28,53,Default
7363,9555,Personal,16135.5,41,Default
7364,8129,Mortgage,41939.23,12,Default
7365,8415,Mortgage,22922.37,43,Defaulted
7366,5291,Personal,29549.35,38,Defaulted
7367,1227,Personal,29209.13,16,Defaulted
7368,8899,Personal,3889.42,33,Default
7369,978,Personal,17625.9,21,Defaulted
7370,6203,Business,17341.56,50,Paid
7371,8400,Business,3141.52,29,Paid
7372,7424,Business,6131.4,54,Defaulted
7373,8048,Personal,28980.17,57,Defaulted
7374,1307,Business,16782.51,30,Defaulted
7375,2606,Business,25590.12,31,Paid
7376,3212,Personal,24690.91,27,Paid
7377,8631,Personal,33058.24,21,Paid
7378,4794,Personal,42630.79,49,Paid
7379,5992,Business,12118.0,24,Defaulted
7380,302,Mortgage,18717.42,54,Defaulted
7381,5541,Mortgage,28302.71,59,Defaulted
7382,7105,Auto,37332.78,16,Paid
7383,1363,Personal,19788.37,51,Defaulted
7384,6720,Personal,13991.3,6,Default
7385,8265,Auto,34091.78,36,Default
7386,8726,Auto,33529.64,40,Paid
7387,2037,Personal,38086.86,19,Defaulted
7388,2969,Personal,25378.72,50,Default
7389,4489,Personal,4695.99,58,Defaulted
7390,6051,Auto,29841.38,57,Defaulted
7391,7605,Business,16398.33,15,Paid
7392,7214,Mortgage,49895.66,8,Defaulted
7393,6318,Auto,29490.07,33,Paid
7394,1353,Personal,22665.14,15,Paid
7395,600,Personal,38337.42,47,In_Progress
7396,3347,Auto,48928.45,31,In_Progress
7397,6011,Mortgage,25180.47,27,Defaulted
7398,5175,Personal,17236.48,36,Defaulted
7399,7633,Personal,24593.11,37,Paid
7400,6014,Mortgage,34996.53,41,Defaulted
7401,5198,Personal,33989.15,12,Paid
7402,6465,Personal,37506.16,13,Default
7403,5755,Personal,31393.36,52,Paid
7404,9455,Business,47762.07,34,Defaulted
7405,8888,Auto,18879.95,13,Paid
7406,850,Auto,1061.05,11,Paid
7407,8024,Business,8323.66,58,Defaulted
7408,8850,Personal,3154.45,30,Default
7409,9573,Mortgage,8451.41,47,Defaulted
7410,6950,Personal,11528.38,42,Paid
7411,2754,Business,14318.68,33,Defaulted
7412,5640,Auto,2202.44,37,Defaulted
7413,3523,Personal,14812.73,40,In_Progress
7414,3009,Mortgage,8288.17,18,Paid
7415,1633,Mortgage,5213.52,16,Paid
7416,1103,Business,29481.47,12,Default
7417,4041,Auto,10454.71,53,Defaulted
7418,6128,Auto,4988.22,52,Paid
7419,6981,Personal,9789.91,15,In_Progress
7420,756,Personal,43525.82,32,Paid
7421,7978,Business,26942.27,11,Default
7422,1821,Personal,27189.86,12,Defaulted
7423,4343,Business,14340.6,49,Defaulted
7424,8895,Auto,26290.92,23,Defaulted
7425,4889,Personal,37063.83,18,Defaulted
7426,6035,Business,30229.41,18,Default
7427,1437,Mortgage,27317.92,19,Paid
7428,9295,Personal,18816.6,21,Default
7429,6010,Auto,31898.8,23,Default
7430,9946,Mortgage,42997.28,53,Default
7431,4096,Personal,10343.41,49,Paid
7432,670,Auto,41384.39,35,Default
7433,1105,Auto,24719.81,18,Defaulted
7434,8049,Auto,48983.65,43,In_Progress
7435,9293,Mortgage,13835.69,54,In_Progress
7436,8135,Auto,5784.36,28,Defaulted
7437,4688,Business,8868.12,59,Defaulted
7438,8069,Business,1939.15,24,Default
7439,6993,Personal,18901.93,13,Defaulted
7440,2753,Mortgage,16691.82,22,Paid
7441,713,Mortgage,32281.96,41,Paid
7442,3826,Auto,8975.52,13,Default
7443,4173,Business,38278.73,39,Paid
7444,7004,Auto,16806.02,35,Defaulted
7445,7751,Personal,43938.75,11,In_Progress
7446,6597,Personal,9978.56,45,Defaulted
7447,1336,Personal,40075.18,48,Default
7448,4552,Auto,10124.68,51,In_Progress
7449,3873,Personal,1959.35,8,In_Progress
7450,3422,Personal,3863.46,29,Default
7451,4504,Business,40964.7,33,In_Progress
7452,9047,Mortgage,27096.55,29,Defaulted
7453,533,Personal,16741.65,17,In_Progress
7454,3405,Personal,32432.91,40,Default
7455,1394,Business,19483.99,41,Paid
7456,7337,Mortgage,41167.1,24,In_Progress
7457,7923,Personal,37671.67,53,Paid
7458,4088,Personal,23885.51,56,Paid
7459,6446,Personal,1541.77,42,Paid
7460,9495,Auto,26452.72,44,Defaulted
7461,3606,Mortgage,19763.25,23,In_Progress
7462,2146,Auto,30101.07,8,Defaulted
7463,904,Auto,8874.8,14,In_Progress
7464,5932,Mortgage,33577.69,51,Defaulted
7465,2079,Personal,11105.03,56,Paid
7466,6449,Personal,49015.93,43,In_Progress
7467,3558,Personal,41126.92,27,Default
7468,9823,Business,9876.77,26,Defaulted
7469,1588,Personal,27662.11,20,Defaulted
7470,4931,Personal,23290.05,59,Defaulted
7471,6681,Personal,40714.93,53,In_Progress
7472,3661,Personal,37246.91,16,Defaulted
7473,5712,Auto,15502.78,32,Defaulted
7474,3116,Auto,18852.78,39,Defaulted
7475,7574,Mortgage,3949.22,35,Default
7476,8566,Auto,28798.02,41,Defaulted
7477,2067,Mortgage,38188.69,58,In_Progress
7478,8893,Personal,21529.11,11,Default
7479,8412,Personal,47339.79,17,Defaulted
7480,7573,Auto,7722.73,19,Paid
7481,297,Auto,44652.0,41,Paid
7482,9470,Business,2055.51,27,Paid
7483,6648,Personal,45749.0,20,In_Progress
7484,6314,Personal,15972.86,37,In_Progress
7485,7805,Personal,6379.18,48,Defaulted
7486,7798,Personal,49473.73,35,Defaulted
7487,8455,Personal,37481.4,57,Default
7488,3418,Mortgage,26979.87,28,Defaulted
7489,3513,Mortgage,20291.64,21,Paid
7490,7610,Personal,13499.48,44,Paid
7491,3601,Business,30277.32,17,In_Progress
7492,4794,Auto,22996.5,25,Paid
7493,2880,Business,25817.14,51,In_Progress
7494,2318,Business,23632.91,38,Defaulted
7495,6276,Business,32473.91,19,Paid
7496,3280,Auto,46272.68,36,Defaulted
7497,3860,Mortgage,47688.79,42,Defaulted
7498,5025,Mortgage,41919.46,57,In_Progress
7499,7729,Mortgage,14153.92,55,Paid
7500,850,Personal,13143.71,35,Default
7501,3125,Business,29267.8,31,Paid
7502,9721,Personal,48756.69,42,In_Progress
7503,8677,Business,28039.63,23,Defaulted
7504,113,Personal,6479.16,40,Default
7505,7365,Auto,43390.38,53,Paid
7506,3434,Personal,37591.37,15,Defaulted
7507,4282,Business,12701.72,55,Defaulted
7508,2852,Mortgage,31865.78,23,In_Progress
7509,5567,Personal,12005.9,6,In_Progress
7510,9843,Mortgage,21836.93,50,In_Progress
7511,7593,Business,12604.48,8,Paid
7512,2848,Auto,30241.94,50,Paid
7513,8833,Auto,15855.38,39,In_Progress
7514,5782,Personal,9236.24,47,Defaulted
7515,4557,Mortgage,3920.39,11,Paid
7516,9391,Personal,31958.29,31,Paid
7517,3920,Personal,30232.27,27,Defaulted
7518,1054,Personal,10536.85,25,Default
7519,9562,Auto,1136.69,34,Paid
7520,4819,Personal,7670.1,45,In_Progress
7521,4233,Auto,15963.15,32,Paid
7522,2145,Personal,26633.58,28,Paid
7523,2810,Business,44394.39,7,Defaulted
7524,8921,Business,11304.56,16,Paid
7525,7968,Business,11559.38,22,Default
7526,6359,Personal,42364.35,49,Paid
7527,4108,Auto,25903.47,42,Defaulted
7528,9638,Business,34878.76,58,Paid
7529,1312,Business,17990.48,43,In_Progress
7530,5728,Personal,42105.21,24,Paid
7531,167,Personal,23039.15,37,Defaulted
7532,4451,Mortgage,45243.5,23,In_Progress
7533,7941,Personal,20623.78,41,Default
7534,3284,Personal,40627.68,16,Paid
7535,5841,Personal,3728.53,29,In_Progress
7536,1943,Personal,34458.3,19,Paid
7537,1529,Personal,7934.85,54,Defaulted
7538,7964,Mortgage,44958.7,16,In_Progress
7539,3200,Personal,48267.59,44,Paid
7540,7721,Auto,16741.76,35,Paid
7541,8481,Personal,28570.54,7,Defaulted
7542,8645,Auto,20588.13,40,Paid
7543,4218,Auto,31032.93,34,Default
7544,728,Personal,18367.84,23,Defaulted
7545,4051,Auto,41138.48,40,Default
7546,7718,Personal,2537.01,32,Paid
7547,364,Personal,37324.06,56,Default
7548,3784,Personal,1677.87,10,Paid
7549,1510,Business,48181.57,10,In_Progress
7550,1074,Personal,2986.88,56,Default
7551,8772,Personal,39955.1,28,Default
7552,1753,Personal,35280.77,27,In_Progress
7553,6791,Personal,43176.81,33,Defaulted
7554,447,Personal,7295.32,30,Defaulted
7555,2810,Personal,18388.72,9,Paid
7556,6319,Personal,5214.72,51,Paid
7557,541,Mortgage,15136.27,38,Defaulted
7558,445,Business,30857.94,32,Paid
7559,7271,Personal,48525.2,28,Paid
7560,5973,Personal,13458.5,43,Defaulted
7561,9941,Personal,17693.95,58,Default
7562,8558,Auto,20985.88,9,Paid
7563,3033,Personal,2501.8,42,In_Progress
7564,9119,Personal,34734.77,59,In_Progress
7565,7771,Personal,7187.85,58,Defaulted
7566,6177,Personal,44042.33,34,Paid
7567,935,Personal,21325.07,6,Paid
7568,5410,Mortgage,43834.82,47,Paid
7569,2207,Personal,37001.11,8,Paid
7570,8624,Auto,39165.92,9,Defaulted
7571,2789,Personal,19413.43,23,Defaulted
7572,1306,Personal,40831.65,51,Paid
7573,2740,Personal,28484.28,12,Paid
7574,1140,Auto,9281.79,6,Defaulted
7575,1972,Auto,44724.25,34,Paid
7576,8893,Personal,20943.19,18,Defaulted
7577,1353,Personal,44993.35,31,Defaulted
7578,5670,Mortgage,29215.94,29,Defaulted
7579,7117,Personal,3516.22,33,Defaulted
7580,3086,Mortgage,39458.35,57,In_Progress
7581,3283,Personal,2252.04,11,Defaulted
7582,1845,Mortgage,5858.62,14,Paid
7583,7918,Mortgage,17515.54,42,Paid
7584,4296,Mortgage,31925.88,32,Defaulted
7585,3519,Mortgage,21965.54,42,Defaulted
7586,3700,Personal,20482.62,59,Paid
7587,9746,Business,21970.32,36,Defaulted
7588,5048,Auto,7221.67,49,In_Progress
7589,4314,Personal,35260.97,57,Defaulted
7590,1920,Personal,10854.72,25,Default
7591,3095,Business,22315.53,26,Paid
7592,2530,Personal,48523.05,34,Defaulted
7593,2829,Personal,46462.27,29,Defaulted
7594,232,Personal,38656.73,45,Paid
7595,1934,Business,44413.04,9,Paid
7596,7741,Personal,34588.3,18,Paid
7597,7398,Business,41165.62,41,Defaulted
7598,4187,Auto,13165.65,53,Default
7599,3670,Personal,23284.3,50,Paid
7600,4777,Personal,15072.56,15,Default
7601,2040,Personal,2860.67,26,Paid
7602,8188,Personal,12775.68,55,Defaulted
7603,4246,Personal,13562.72,50,Defaulted
7604,2125,Auto,34551.25,53,Paid
7605,860,Personal,17791.32,21,Paid
7606,6925,Personal,11582.87,59,In_Progress
7607,86,Mortgage,1633.9,56,Paid
7608,4782,Auto,20604.38,58,Defaulted
7609,7003,Business,38773.2,52,Paid
7610,9310,Business,31740.01,36,Paid
7611,4095,Personal,44980.55,19,Paid
7612,4147,Personal,29117.93,23,Paid
7613,5746,Auto,3343.75,20,Default
7614,4786,Business,22349.88,6,Defaulted
7615,160,Personal,21566.24,38,Default
7616,879,Mortgage,42620.29,54,Defaulted
7617,1963,Mortgage,33181.67,37,In_Progress
7618,7271,Personal,14026.74,16,In_Progress
7619,1365,Personal,35361.49,43,Default
7620,1368,Personal,41738.51,21,Defaulted
7621,4772,Auto,3798.37,59,Defaulted
7622,3780,Personal,36352.07,9,Default
7623,7020,Auto,39957.46,55,Paid
7624,5892,Auto,18707.47,19,Default
7625,1610,Personal,47612.14,46,Paid
7626,8204,Mortgage,41777.11,40,Default
7627,4433,Personal,13891.8,58,Defaulted
7628,9256,Business,20273.52,51,Defaulted
7629,8027,Mortgage,45502.36,13,Defaulted
7630,1528,Personal,41790.85,51,Paid
7631,3352,Business,40545.86,53,Defaulted
7632,9554,Personal,48591.72,44,Paid
7633,5951,Business,4646.11,53,Defaulted
7634,3635,Personal,4069.19,58,Defaulted
7635,2106,Business,22315.46,39,Paid
7636,2723,Mortgage,45722.22,59,Defaulted
7637,7364,Personal,27142.9,52,Defaulted
7638,4322,Auto,46748.01,6,Defaulted
7639,727,Auto,8610.43,17,Paid
7640,3658,Business,37123.79,36,Defaulted
7641,7225,Personal,16802.06,53,Default
7642,4828,Business,34182.43,35,Paid
7643,1804,Mortgage,21985.99,44,Defaulted
7644,9489,Business,15887.05,21,Paid
7645,7426,Personal,42913.18,46,Paid
7646,5325,Personal,20094.02,19,Paid
7647,4621,Personal,12185.01,26,Defaulted
7648,6304,Mortgage,8404.23,29,Default
7649,6313,Auto,9680.71,48,Paid
7650,3259,Personal,26596.99,6,Paid
7651,6401,Business,3649.29,41,Default
7652,6959,Business,4703.76,55,Default
7653,2253,Personal,23124.75,16,Paid
7654,9961,Personal,35342.13,30,In_Progress
7655,5475,Mortgage,34767.29,18,Paid
7656,6788,Mortgage,45076.35,21,In_Progress
7657,8880,Personal,25802.17,34,In_Progress
7658,3862,Personal,11682.54,24,Paid
7659,5582,Business,40224.31,47,Defaulted
7660,5453,Business,8228.9,20,Paid
7661,6018,Business,34006.18,24,Default
7662,6071,Personal,35242.82,36,Defaulted
7663,8393,Personal,10473.62,17,Paid
7664,4368,Auto,3684.28,38,In_Progress
7665,6540,Mortgage,10197.79,11,In_Progress
7666,696,Personal,39882.97,43,Paid
7667,6125,Mortgage,41887.61,47,Defaulted
7668,8289,Business,13835.5,56,Default
7669,3046,Personal,26465.71,58,Defaulted
7670,8789,Business,3762.26,28,Defaulted
7671,5515,Personal,10500.91,21,Default
7672,9433,Personal,28773.8,47,Default
7673,6392,Auto,12405.66,41,Paid
7674,2626,Mortgage,3495.91,22,Paid
7675,1465,Personal,44584.75,23,In_Progress
7676,5578,Personal,12388.45,9,Paid
7677,4596,Personal,39056.47,34,Paid
7678,503,Business,21698.02,56,Paid
7679,4200,Personal,35582.63,25,Paid
7680,9310,Business,18458.66,8,Defaulted
7681,559,Auto,30531.65,45,Defaulted
7682,4944,Auto,33172.08,19,Paid
7683,2051,Business,7057.57,33,Paid
7684,4237,Auto,44310.59,53,Paid
7685,6738,Personal,18292.66,49,Paid
7686,5248,Business,39576.34,47,In_Progress
7687,809,Auto,28069.04,30,Defaulted
7688,2423,Personal,9971.74,7,Paid
7689,9641,Auto,18408.72,43,Defaulted
7690,6151,Business,5178.58,19,Default
7691,4127,Personal,14301.56,11,Default
7692,637,Personal,11149.26,53,Paid
7693,6163,Personal,14416.54,29,Paid
7694,47,Personal,40352.05,41,Defaulted
7695,3215,Personal,4922.02,22,Defaulted
7696,4552,Mortgage,31968.76,33,Paid
7697,624,Auto,18331.35,51,Paid
7698,6690,Personal,24704.65,40,Paid
7699,9685,Auto,11427.87,7,In_Progress
7700,285,Mortgage,47723.32,44,Defaulted
7701,372,Mortgage,33518.31,26,Paid
7702,1542,Business,10891.63,46,Defaulted
7703,6123,Personal,25030.94,57,Defaulted
7704,7316,Personal,8611.11,8,Default
7705,6127,Business,45566.06,12,Paid
7706,5459,Personal,24075.79,6,In_Progress
7707,721,Business,4622.41,54,In_Progress
7708,7348,Mortgage,8392.04,51,Defaulted
7709,1893,Personal,25395.39,40,In_Progress
7710,5070,Personal,10631.78,40,Defaulted
7711,6710,Business,35843.81,54,Paid
7712,9463,Personal,21866.88,21,Paid
7713,5707,Mortgage,28653.97,6,Paid
7714,2553,Auto,31290.36,7,Paid
7715,5677,Mortgage,47454.22,7,Defaulted
7716,5491,Personal,46744.82,8,Paid
7717,5561,Personal,19417.7,47,Defaulted
7718,4033,Business,44894.36,40,Paid
7719,845,Business,49704.87,37,Defaulted
7720,415,Business,44113.03,21,Paid
7721,1184,Auto,3490.42,50,Paid
7722,3496,Personal,17030.03,54,Default
7723,2407,Personal,6373.32,58,Paid
7724,5895,Auto,34514.7,7,Defaulted
7725,1966,Mortgage,18128.22,42,Defaulted
7726,2481,Personal,10238.53,58,In_Progress
7727,7986,Personal,11154.04,56,Default
7728,7793,Personal,19381.67,17,Default
7729,1969,Personal,30182.25,7,Paid
7730,6736,Personal,34366.39,29,Defaulted
7731,9793,Personal,2065.16,7,Defaulted
7732,854,Mortgage,49079.2,7,Default
7733,1310,Auto,2996.72,34,In_Progress
7734,9032,Mortgage,49027.67,7,Default
7735,8684,Personal,14175.32,20,Paid
7736,8131,Personal,44721.22,47,In_Progress
7737,8473,Personal,44127.7,43,Defaulted
7738,3452,Mortgage,24720.07,56,Defaulted
7739,1352,Personal,37805.47,50,Paid
7740,9855,Auto,33564.8,26,Defaulted
7741,6589,Personal,41273.7,24,Defaulted
7742,6822,Personal,28246.91,21,Defaulted
7743,2601,Personal,17491.9,12,Paid
7744,6959,Personal,21458.06,34,In_Progress
7745,5079,Personal,7829.11,24,Defaulted
7746,7748,Mortgage,15061.41,38,Paid
7747,3234,Business,48402.41,29,Paid
7748,6664,Personal,22034.73,56,Defaulted
7749,6411,Auto,35961.58,54,In_Progress
7750,6615,Personal,16230.14,24,Default
7751,4855,Mortgage,36257.01,10,In_Progress
7752,5187,Mortgage,24364.17,42,Paid
7753,6862,Mortgage,39653.03,30,Defaulted
7754,5980,Mortgage,20562.42,8,In_Progress
7755,3595,Mortgage,48256.13,33,Default
7756,7710,Personal,10025.67,31,In_Progress
7757,9453,Mortgage,25767.97,16,Paid
7758,6786,Personal,9050.85,16,Paid
7759,9468,Personal,13896.26,12,Paid
7760,6296,Personal,26444.46,31,Paid
7761,7374,Personal,9585.23,52,Paid
7762,642,Business,6304.52,9,Paid
7763,3523,Personal,42519.61,24,Defaulted
7764,6042,Personal,18911.23,39,Default
7765,6301,Personal,35863.72,15,In_Progress
7766,1396,Personal,24496.14,7,Paid
7767,7474,Personal,37561.24,12,Defaulted
7768,1348,Mortgage,13829.56,49,In_Progress
7769,6479,Mortgage,5850.06,40,In_Progress
7770,5271,Mortgage,26599.82,37,Paid
7771,3180,Auto,32105.26,20,Defaulted
7772,5608,Personal,47497.96,17,Paid
7773,7807,Personal,38887.01,52,Defaulted
7774,5721,Business,43850.59,49,Paid
7775,5168,Personal,36765.97,18,Paid
7776,4367,Personal,49745.25,48,Paid
7777,2554,Business,37293.57,13,Default
7778,3053,Business,33011.24,44,In_Progress
7779,1083,Auto,16520.81,26,Defaulted
7780,7116,Business,13099.75,32,In_Progress
7781,3920,Business,14674.58,22,Default
7782,410,Business,2326.19,16,Paid
7783,8520,Mortgage,12479.96,13,Defaulted
7784,1179,Personal,14985.6,37,Paid
7785,7387,Auto,5194.09,15,In_Progress
7786,3699,Personal,1568.18,40,Defaulted
7787,9854,Personal,25635.3,33,Default
7788,7083,Personal,9873.74,37,Defaulted
7789,3497,Mortgage,12395.73,9,Defaulted
7790,3773,Auto,49064.1,55,Defaulted
7791,749,Personal,8271.93,32,Defaulted
7792,6432,Personal,3445.24,57,In_Progress
7793,5342,Personal,41431.66,44,Defaulted
7794,251,Personal,14262.18,48,Default
7795,5309,Business,25728.07,23,Default
7796,4241,Personal,41843.04,37,In_Progress
7797,3721,Auto,25830.98,10,Defaulted
7798,6585,Personal,44754.12,59,Default
7799,4978,Personal,33524.47,42,Paid
7800,3360,Personal,31203.32,33,Defaulted
7801,3026,Business,38072.71,44,Paid
7802,5765,Personal,11724.57,18,Paid
7803,5415,Business,9420.17,27,Defaulted
7804,8847,Mortgage,42177.21,32,Defaulted
7805,4533,Auto,45106.03,58,Defaulted
7806,9147,Personal,8866.47,14,Paid
7807,4995,Business,27026.04,32,Paid
7808,57,Personal,9303.17,56,Paid
7809,5939,Personal,2488.02,22,In_Progress
7810,8954,Auto,25510.37,17,Paid
7811,7947,Personal,30467.87,17,Defaulted
7812,8601,Mortgage,23986.12,40,Paid
7813,6033,Personal,39294.19,33,Defaulted
7814,1975,Mortgage,12318.04,35,Defaulted
7815,926,Personal,46100.74,32,Paid
7816,7178,Personal,28595.15,48,In_Progress
7817,3996,Business,27088.82,37,In_Progress
7818,4803,Auto,23174.51,58,Defaulted
7819,7378,Personal,11539.72,43,Default
7820,5610,Auto,14876.5,45,Default
7821,1152,Mortgage,28082.53,11,Defaulted
7822,5882,Personal,37353.25,36,Default
7823,9553,Mortgage,7898.68,58,Default
7824,2345,Mortgage,26608.17,6,Paid
7825,8253,Business,2478.52,48,Paid
7826,2076,Personal,9981.43,26,In_Progress
7827,2452,Personal,40379.06,17,Default
7828,6182,Business,14538.57,17,Paid
7829,6285,Auto,14861.67,42,Defaulted
7830,6176,Business,27019.6,51,Defaulted
7831,3735,Personal,19190.06,27,Defaulted
7832,9271,Mortgage,42222.33,43,Defaulted
7833,608,Auto,23244.77,56,Paid
7834,5716,Business,42942.82,21,Default
7835,2571,Personal,1437.69,17,In_Progress
7836,6001,Mortgage,40615.51,44,Paid
7837,2969,Mortgage,2422.64,50,Defaulted
7838,1133,Business,43606.99,19,Paid
7839,2084,Personal,47629.9,14,Paid
7840,238,Personal,44428.25,7,Defaulted
7841,9901,Personal,44653.45,34,Defaulted
7842,4916,Business,28119.94,40,Paid
7843,8867,Mortgage,47391.62,27,Paid
7844,8217,Personal,6904.79,10,Defaulted
7845,642,Mortgage,6488.5,10,Paid
7846,1458,Mortgage,14515.72,49,Default
7847,8731,Personal,27769.24,55,Paid
7848,5042,Personal,9235.97,25,Paid
7849,2596,Personal,44042.91,38,In_Progress
7850,8986,Business,13765.83,49,In_Progress
7851,9633,Auto,45820.93,10,Paid
7852,900,Personal,15020.22,12,Defaulted
7853,1730,Personal,7788.06,10,In_Progress
7854,4809,Business,37404.23,6,Defaulted
7855,5186,Business,3502.25,24,Paid
7856,8376,Mortgage,39153.2,14,Default
7857,5630,Personal,46791.65,22,Paid
7858,266,Mortgage,12325.56,44,Paid
7859,2472,Personal,40863.41,14,Paid
7860,3656,Personal,45993.41,57,Paid
7861,3385,Mortgage,16844.68,21,Paid
7862,7985,Personal,39173.94,24,Default
7863,3778,Personal,5881.1,52,Default
7864,2909,Mortgage,43423.0,19,Paid
7865,4040,Personal,23792.18,41,Default
7866,6128,Auto,13142.25,41,Defaulted
7867,1688,Mortgage,26791.11,49,Paid
7868,480,Auto,13612.96,8,In_Progress
7869,5931,Business,40087.22,31,Defaulted
7870,6085,Auto,16767.73,52,Default
7871,2157,Personal,4582.37,16,Defaulted
7872,4224,Personal,2717.67,48,Defaulted
7873,2949,Business,13743.27,33,Paid
7874,7015,Personal,27073.45,45,Defaulted
7875,681,Personal,32115.88,48,In_Progress
7876,8145,Personal,25801.69,16,Default
7877,3022,Personal,35231.29,17,Default
7878,4701,Personal,34374.75,47,Paid
7879,4293,Business,29132.41,32,Defaulted
7880,2912,Mortgage,34412.4,17,Defaulted
7881,155,Personal,43229.0,38,In_Progress
7882,6753,Auto,2974.55,10,Defaulted
7883,8909,Personal,41809.53,26,In_Progress
7884,9330,Business,18444.06,35,In_Progress
7885,3579,Auto,15972.07,38,Defaulted
7886,5079,Personal,43293.34,15,Paid
7887,1256,Personal,30737.24,6,Paid
7888,4068,Personal,3870.17,34,Defaulted
7889,5680,Business,10340.54,12,Defaulted
7890,2852,Auto,46839.23,56,Paid
7891,3118,Business,21212.35,38,Paid
7892,4415,Business,14367.87,6,Paid
7893,7506,Personal,10696.67,36,Paid
7894,8407,Personal,28276.17,53,In_Progress
7895,5611,Personal,48439.08,38,Defaulted
7896,9150,Mortgage,7577.46,8,Default
7897,2930,Personal,12723.93,36,Default
7898,787,Mortgage,25281.86,7,Paid
7899,9428,Mortgage,11548.64,23,Paid
7900,3485,Business,49973.46,45,Default
7901,5437,Personal,21057.99,23,Paid
7902,2171,Mortgage,22587.12,29,Paid
7903,283,Personal,11740.74,37,Paid
7904,8210,Auto,39995.24,29,Paid
7905,5878,Mortgage,23793.45,14,Paid
7906,2569,Auto,32772.7,17,Paid
7907,4953,Personal,9535.58,32,Paid
7908,1384,Auto,7336.75,44,Paid
7909,5723,Personal,28479.67,10,Paid
7910,8465,Personal,9721.17,40,In_Progress
7911,4933,Personal,26246.88,31,Paid
7912,9975,Personal,49961.11,15,Default
7913,5405,Personal,22646.23,15,Defaulted
7914,3618,Mortgage,2223.17,57,Defaulted
7915,9512,Business,32080.77,8,Default
7916,1182,Personal,13685.93,18,Defaulted
7917,9516,Personal,47093.99,27,Default
7918,3616,Personal,12454.56,26,Paid
7919,6193,Personal,46700.14,39,Default
7920,1246,Personal,1895.49,59,Paid
7921,1598,Personal,48940.77,58,Defaulted
7922,3820,Personal,14398.73,31,Default
7923,416,Mortgage,39299.99,15,Paid
7924,188,Personal,23849.66,49,Default
7925,5541,Personal,19153.25,25,Defaulted
7926,6920,Personal,47941.91,22,In_Progress
7927,4140,Personal,47149.73,29,Defaulted
7928,2167,Business,30596.37,38,Defaulted
7929,7522,Business,47024.56,48,Default
7930,1387,Personal,39643.48,21,Paid
7931,5727,Mortgage,18803.56,52,Defaulted
7932,4289,Personal,44904.01,42,Defaulted
7933,8778,Auto,18577.72,54,Default
7934,5418,Mortgage,47362.73,39,In_Progress
7935,5846,Business,26280.39,48,Defaulted
7936,2637,Business,37198.54,13,Defaulted
7937,9585,Mortgage,32213.8,20,Paid
7938,2680,Personal,36944.41,18,Default
7939,4907,Personal,9846.84,30,Defaulted
7940,1915,Business,44572.35,50,Defaulted
7941,3378,Business,41295.61,54,Paid
7942,5658,Auto,31916.76,47,Defaulted
7943,4578,Personal,11380.71,33,Default
7944,2749,Mortgage,29077.73,44,Defaulted
7945,9936,Business,22367.91,57,Defaulted
7946,9730,Personal,1881.59,41,Defaulted
7947,346,Personal,46235.43,43,Paid
7948,3836,Mortgage,38689.17,15,In_Progress
7949,4206,Personal,44983.43,21,Default
7950,5894,Auto,30553.26,57,Default
7951,147,Business,17285.99,18,Paid
7952,73,Business,22540.1,35,Defaulted
