transaction_id,account_id,transaction_type,transaction_date,amount
8086,5782,transfer,2023-10-06,2244.22
8087,4405,,2022-05-14,877.62
8088,2838,,2021-03-27,4739.49
8089,7100,deposit,2023-03-09,6320.63
8090,4913,withdraw,2020-02-06,8245.64
8091,7089,Deposit,2020-01-31,3531.38
8092,8583,withdrawal,2021-10-05,8241.15
8093,2094,deposit,2020-08-17,5020.67
8094,6155,transfer,2020-05-19,7863.69
8095,2064,deposit,2023-07-09,2277.09
8096,7350,Deposit,2023-03-19,7652.63
8097,9913,,2023-08-13,2135.23
8098,8740,transfer,2022-09-17,819.19
8099,1075,transfer,2022-06-30,7861.25
8100,4246,transfer,2022-01-12,7814.77
8101,1512,withdrawal,2020-06-22,1110.82
8102,9475,,2021-03-17,4262.06
8103,7459,,2022-07-20,320.13
8104,625,withdrawal,2022-06-17,7222.64
8105,5926,transfer,2020-01-29,7791.51
8106,7530,withdrawal,2021-10-04,6714.81
8107,6569,transfer,2022-03-29,5272.07
8108,6438,Deposit,2023-07-13,1368.99
8109,3800,transfer,2021-08-19,9874.6
8110,8354,withdrawal,2020-05-13,2568.99
8111,523,Deposit,2020-04-17,8387.54
8112,9423,Deposit,2021-11-02,773.13
8113,3053,withdrawal,2021-09-11,1916.94
8114,7701,transfer,2020-07-14,6876.49
8115,9628,withdrawal,2023-05-30,429.19
8116,7787,deposit,2022-05-23,81.51
8117,3174,withdrawal,2021-03-20,6159.69
8118,3069,Deposit,2022-09-30,6742.39
8119,546,transfer,2020-07-27,7094.76
8120,7233,withdraw,2021-05-17,8640.81
8121,4064,transfer,2022-08-17,3176.79
8122,7940,Deposit,2022-01-01,876.19
8123,6505,,2021-07-04,3983.07
8124,2795,transfer,2022-04-21,2550.52
8125,9528,Deposit,2021-11-21,9583.63
8126,7238,withdraw,2020-09-06,2016.22
8127,9226,,2022-04-01,7001.93
8128,4312,,2021-02-07,9224.18
8129,7932,withdrawal,2023-10-04,6697.46
8130,8074,,2023-08-09,673.28
8131,9036,deposit,2020-04-30,9261.96
8132,7777,transfer,2023-05-25,1489.45
8133,1433,withdraw,2021-05-27,2005.78
8134,7370,transfer,2021-07-19,7290.87
8135,1241,deposit,2022-09-01,4931.66
8136,1824,deposit,2020-03-27,7782.36
8137,6200,deposit,2021-04-21,1652.78
8138,3226,withdraw,2021-09-17,8568.03
8139,3529,,2022-06-27,3048.77
8140,8091,deposit,2020-09-14,5218.25
8141,7881,deposit,2023-09-10,1144.34
8142,9708,,2020-01-22,3517.21
8143,9227,deposit,2020-02-28,3610.67
8144,9830,deposit,2022-04-02,9668.86
8145,6843,,2023-07-18,8311.88
8146,4510,withdraw,2020-04-30,587.38
8147,5643,transfer,2021-12-17,2863.65
8148,2449,withdraw,2020-04-28,2075.18
8149,2827,,2020-06-06,3195.84
8150,4665,withdraw,2021-10-26,141.02
8151,982,deposit,2023-09-26,7823.26
8152,2098,withdrawal,2022-09-22,1392.48
8153,8186,,2021-02-26,2035.23
8154,2633,transfer,2020-02-03,6564.24
8155,2897,transfer,2021-05-03,6308.03
8156,3125,withdrawal,2023-04-15,8263.21
8157,4697,transfer,2021-11-29,1379.48
8158,9980,,2021-07-31,2208.61
8159,8400,deposit,2020-04-11,8763.41
8160,2785,deposit,2021-05-24,6664.69
8161,5570,deposit,2020-07-08,798.69
8162,4267,deposit,2021-09-03,948.91
8163,5162,Deposit,2022-03-30,5338.74
8164,8908,deposit,2023-04-28,7508.98
8165,3051,Deposit,2022-01-07,6437.08
8166,3737,,2022-05-26,6782.96
8167,590,transfer,2020-11-19,5724.18
8168,2953,transfer,2022-07-26,8814.76
8169,9595,Deposit,2020-05-20,8970.18
8170,9950,transfer,2022-07-20,6059.69
8171,7677,withdraw,2022-05-20,7315.58
8172,8076,withdrawal,2020-03-15,4629.9
8173,2826,withdraw,2023-07-30,2700.63
8174,216,Deposit,2020-09-15,6366.13
8175,588,withdrawal,2021-01-13,8153.15
8176,2586,,2021-03-04,2633.17
8177,2016,Deposit,2021-09-29,6263.02
8178,2125,deposit,2020-10-17,6229.28
8179,4045,withdrawal,2022-06-28,9188.96
8180,7992,Deposit,2022-01-25,7595.24
8181,3030,deposit,2022-05-18,8114.97
8182,5168,transfer,2021-07-27,5713.67
8183,3095,Deposit,2021-12-21,7279.69
8184,2113,,2021-02-01,2455.67
8185,7541,withdrawal,2023-12-09,5800.86
8186,3810,transfer,2022-03-16,6626.39
8187,6285,Deposit,2021-11-25,8339.68
8188,3820,Deposit,2021-05-18,1665.36
8189,7345,transfer,2022-10-25,3274.3
8190,7935,,2023-11-26,7916.44
8191,5225,,2022-04-29,4348.01
8192,9866,deposit,2021-03-10,4849.58
8193,3203,withdrawal,2022-12-27,6196.67
8194,8732,,2021-03-12,7274.82
8195,1365,deposit,2022-06-03,2889.97
8196,5643,withdrawal,2023-07-12,8640.56
8197,9228,transfer,2022-02-01,3648.13
8198,5802,deposit,2023-11-04,2616.11
8199,2912,,2023-11-27,6998.59
8200,8074,withdraw,2023-12-03,3605.03
8201,829,withdraw,2023-05-20,5068.46
8202,2458,Deposit,2021-08-12,3309.69
8203,9051,deposit,2022-06-22,8536.27
8204,2740,,2021-04-01,5001.6
8205,900,Deposit,2020-10-03,663.51
8206,5270,,2020-04-07,576.51
8207,7044,deposit,2022-10-12,3654.66
8208,8839,withdrawal,2022-07-24,4081.93
8209,6335,withdrawal,2020-11-08,383.46
8210,5362,transfer,2020-09-02,8525.88
8211,3671,withdraw,2020-02-28,5070.78
8212,1219,withdraw,2020-12-26,5483.05
8213,8280,transfer,2023-05-13,6521.52
8214,3439,transfer,2021-11-12,2183.65
8215,361,transfer,2023-02-06,5234.06
8216,116,,2023-04-25,2236.37
8217,6933,transfer,2023-06-06,4158.75
8218,3504,deposit,2020-06-06,6272.11
8219,480,transfer,2022-12-20,2366.24
8220,3496,Deposit,2020-07-30,8836.94
8221,5334,transfer,2023-03-04,2944.04
8222,9188,deposit,2023-08-26,3044.43
8223,3808,withdraw,2022-01-17,9212.15
8224,3771,withdraw,2022-11-09,3898.07
8225,9338,withdraw,2023-07-19,1374.05
8226,4804,deposit,2023-06-10,4281.33
8227,5040,transfer,2022-01-25,3397.08
8228,2749,withdrawal,2023-04-09,4956.42
8229,7,withdraw,2020-06-04,6130.59
8230,1926,withdraw,2023-07-13,3303.42
8231,6813,withdrawal,2022-07-18,7115.06
8232,2076,transfer,2023-03-13,3034.75
8233,4921,withdraw,2020-03-12,8388.19
8234,1855,transfer,2023-01-02,9621.37
8235,723,Deposit,2021-01-03,146.65
8236,1804,withdrawal,2021-01-06,1173.29
8237,3430,deposit,2022-08-06,5105.5
8238,3553,transfer,2021-02-17,6233.89
8239,3461,withdrawal,2022-04-07,9106.72
8240,7075,withdrawal,2021-09-27,6308.67
8241,4259,withdrawal,2021-12-28,8644.32
8242,5231,,2022-02-08,5228.24
8243,2719,deposit,2020-02-11,6899.45
8244,1270,,2022-02-27,9235.9
8245,5924,withdraw,2023-08-06,6777.94
8246,8616,Deposit,2020-10-14,4831.77
8247,2659,withdraw,2022-07-14,5932.85
8248,6568,transfer,2020-11-15,4308.62
8249,2749,withdrawal,2022-03-08,1509.0
8250,7415,withdraw,2020-07-04,7703.86
8251,4818,deposit,2021-02-28,4150.39
8252,2780,deposit,2020-10-09,956.81
8253,552,,2020-09-28,7042.75
8254,913,,2021-06-20,7642.83
8255,1383,Deposit,2020-04-27,1061.7
8256,8598,withdraw,2023-01-17,4564.17
8257,7736,,2022-05-05,4818.0
8258,6974,,2022-08-14,2352.76
8259,569,deposit,2023-09-29,7993.72
8260,655,,2021-06-06,5312.22
8261,1373,deposit,2023-09-28,5727.54
8262,9592,,2023-09-17,3586.17
8263,1590,Deposit,2021-05-19,2462.57
8264,9940,transfer,2020-04-12,8023.7
8265,4057,withdraw,2020-06-13,5333.88
8266,9960,transfer,2023-08-24,2416.46
8267,5529,withdrawal,2020-06-10,4266.77
8268,9134,transfer,2023-01-13,5562.38
8269,3250,deposit,2023-05-26,5556.02
8270,8097,deposit,2020-12-21,5581.75
8271,3825,transfer,2020-08-28,1699.38
8272,1140,transfer,2021-03-09,5553.08
8273,2887,withdrawal,2021-05-21,3464.02
8274,1766,,2023-11-17,5675.2
8275,4956,withdrawal,2022-03-20,6668.22
8276,2023,withdraw,2020-10-21,2312.35
8277,7836,deposit,2022-11-19,1214.96
8278,9376,withdraw,2021-01-21,6047.94
8279,3592,withdraw,2021-09-17,6933.22
8280,4192,transfer,2020-04-29,8660.61
8281,5244,deposit,2023-11-04,2467.56
8282,7875,withdraw,2021-01-11,1248.16
8283,3719,transfer,2021-12-07,9734.87
8284,9216,Deposit,2021-08-13,409.72
8285,5254,withdrawal,2022-09-24,4167.64
8286,2525,transfer,2022-09-20,4939.05
8287,2062,transfer,2021-10-04,7110.35
8288,2221,withdraw,2023-01-23,8114.55
8289,9128,transfer,2023-02-12,5580.56
8290,8507,,2022-05-16,298.4
8291,5925,transfer,2022-12-14,9981.5
8292,5202,,2021-07-07,6401.48
8293,6084,withdraw,2022-02-19,8317.47
8294,6135,transfer,2020-01-08,4151.52
8295,6044,,2020-10-06,531.77
8296,1065,withdrawal,2022-02-28,835.96
8297,5971,deposit,2021-04-19,7713.23
8298,3169,withdraw,2021-06-21,2133.13
8299,5357,Deposit,2020-06-20,8564.68
8300,2391,Deposit,2023-11-11,2531.28
8301,5085,,2022-12-19,2599.27
8302,9895,deposit,2022-10-16,987.65
8303,462,withdrawal,2020-04-11,1413.13
8304,4290,transfer,2021-10-11,1280.52
8305,2381,,2020-09-29,431.33
8306,7452,Deposit,2023-04-25,2375.7
8307,7583,transfer,2022-06-21,234.63
8308,4748,withdrawal,2023-11-22,7038.11
8309,2317,withdraw,2020-12-19,6166.46
8310,3443,deposit,2022-01-19,1730.14
8311,7500,,2020-12-03,8622.99
8312,3198,withdrawal,2021-03-29,2863.85
8313,9076,Deposit,2020-09-30,5361.42
8314,1714,Deposit,2023-10-05,8112.11
8315,5328,deposit,2020-08-25,3698.02
8316,9568,withdraw,2023-05-03,2517.91
8317,6646,withdrawal,2023-12-24,8608.11
8318,7825,Deposit,2020-08-25,749.83
8319,6258,,2022-06-01,6507.87
8320,723,Deposit,2022-07-24,8388.24
8321,2567,withdraw,2021-03-17,7104.73
8322,2980,Deposit,2023-10-17,3748.71
8323,7464,Deposit,2020-05-02,9508.63
8324,1194,transfer,2020-06-28,1367.12
8325,4260,deposit,2021-05-04,7118.18
8326,7025,,2022-10-10,7183.63
8327,5927,transfer,2022-01-03,6127.35
8328,3961,Deposit,2020-06-21,4861.35
8329,6273,withdraw,2020-04-11,9523.59
8330,4848,,2021-08-07,4668.87
8331,5848,deposit,2021-05-03,3337.62
8332,2891,withdrawal,2022-12-05,5154.0
8333,1878,withdrawal,2021-02-20,8011.32
8334,4649,withdraw,2022-07-21,1638.51
8335,8843,withdrawal,2020-07-06,3711.34
8336,947,,2020-10-31,5661.0
8337,8384,transfer,2021-08-04,8432.05
8338,7405,Deposit,2023-03-14,4009.33
8339,8191,withdrawal,2023-06-23,5509.34
8340,8103,,2021-11-07,1233.62
8341,1071,,2020-03-06,950.19
8342,6493,,2023-09-23,2141.94
8343,2858,,2021-04-30,6859.53
8344,5733,transfer,2020-12-13,2129.1
8345,3533,deposit,2020-08-01,8774.56
8346,5071,withdraw,2022-06-15,8988.48
8347,153,,2022-03-20,2662.0
8348,1651,deposit,2021-01-01,1061.59
8349,3971,deposit,2023-04-05,4118.81
8350,1331,transfer,2023-04-10,7939.03
8351,5774,,2023-05-27,1087.42
8352,285,,2020-11-25,1001.41
8353,2591,withdrawal,2021-02-21,2454.89
8354,5600,transfer,2022-08-07,6930.0
8355,6783,withdrawal,2023-04-12,3749.6
8356,4883,Deposit,2022-09-27,7369.73
8357,3748,withdraw,2023-08-05,4053.94
8358,6274,Deposit,2022-01-21,799.58
8359,4839,,2021-07-24,9985.63
8360,5907,withdrawal,2020-06-13,6813.75
8361,3502,withdrawal,2021-06-03,6316.32
8362,8432,deposit,2020-01-20,4940.52
8363,7720,withdrawal,2021-12-05,840.52
8364,8338,deposit,2021-09-22,9852.02
8365,8041,,2021-03-30,4663.02
8366,9508,deposit,2023-07-02,423.05
8367,6062,withdraw,2020-04-12,3439.18
8368,308,withdrawal,2022-08-15,338.81
8369,7990,,2020-05-14,5072.73
8370,885,Deposit,2023-12-14,7543.45
8371,7798,transfer,2020-04-06,9572.96
8372,8818,deposit,2022-01-20,8435.46
8373,3863,,2021-04-15,2718.81
8374,6950,transfer,2021-07-28,3476.92
8375,5140,deposit,2022-03-02,5202.24
8376,2308,Deposit,2020-07-07,6853.36
8377,7153,deposit,2021-01-27,7366.17
8378,2245,withdraw,2022-07-07,8497.14
8379,4486,deposit,2021-09-13,2254.28
8380,8895,withdrawal,2020-02-17,1126.1
8381,8538,withdraw,2020-02-25,1783.9
8382,7296,deposit,2023-11-14,9434.49
8383,6258,deposit,2021-10-04,1332.33
8384,3007,transfer,2021-09-20,3196.15
8385,3279,deposit,2020-10-20,1965.78
8386,2896,,2022-02-04,1116.16
8387,8023,,2020-05-15,5272.33
8388,6870,withdraw,2021-07-05,3800.21
8389,709,,2023-11-17,7268.75
8390,1195,deposit,2022-04-26,3931.11
8391,261,transfer,2020-11-15,5560.52
8392,7490,Deposit,2020-06-25,8208.23
8393,3236,transfer,2021-04-21,5279.7
8394,9454,transfer,2020-06-09,4379.34
8395,8867,deposit,2023-08-01,1330.19
8396,7085,Deposit,2021-06-14,5598.23
8397,9519,,2022-01-10,1000.04
8398,7056,withdraw,2021-02-14,1057.86
8399,8106,,2020-01-09,4517.31
8400,8611,withdraw,2022-01-29,5198.8
8401,1264,,2023-11-21,7467.82
8402,197,withdrawal,2020-03-11,4570.7
8403,1291,transfer,2021-08-15,6217.94
8404,1075,transfer,2022-08-26,9198.95
8405,5853,withdrawal,2022-03-04,9400.75
8406,7536,deposit,2022-05-23,2646.47
8407,3438,withdraw,2023-04-18,4566.8
8408,8430,,2020-05-29,5316.06
8409,946,withdraw,2021-02-15,4475.27
8410,6467,withdrawal,2021-08-14,9634.21
8411,8899,withdrawal,2022-03-06,2910.4
8412,9281,,2021-06-24,5197.25
8413,8204,withdrawal,2023-10-17,1265.97
8414,2987,Deposit,2021-11-01,6302.27
8415,7149,transfer,2021-08-28,3288.41
8416,5472,withdraw,2021-09-07,8057.48
8417,5910,deposit,2020-01-25,1312.43
8418,167,Deposit,2022-12-22,8799.09
8419,9958,transfer,2022-07-02,4306.6
8420,3164,Deposit,2023-12-15,4079.11
8421,4064,transfer,2020-11-12,7636.54
8422,1841,withdrawal,2023-09-14,3029.02
8423,5647,deposit,2023-01-07,8575.93
8424,4192,withdrawal,2020-12-22,2780.88
8425,5750,withdraw,2022-06-19,7318.16
8426,7367,withdraw,2022-07-28,568.04
8427,8885,withdraw,2021-09-04,7012.76
8428,7283,withdraw,2022-10-30,2633.68
8429,6972,Deposit,2021-11-25,7272.87
8430,7049,deposit,2021-04-30,8270.27
8431,1130,deposit,2022-02-16,1712.84
8432,5980,withdraw,2022-07-04,1678.61
8433,7957,transfer,2023-04-08,7453.11
8434,1101,withdrawal,2020-03-03,1707.41
8435,7038,withdraw,2022-08-26,205.36
8436,4788,transfer,2021-05-19,625.77
8437,348,,2023-07-06,270.65
8438,6629,deposit,2023-12-21,9075.44
8439,208,withdrawal,2020-01-04,8652.57
8440,7351,deposit,2020-08-28,5558.5
8441,1546,deposit,2023-03-25,5128.19
8442,5070,Deposit,2020-10-23,2446.34
8443,631,withdrawal,2023-04-04,4998.57
8444,2717,Deposit,2021-06-06,9313.26
8445,8369,,2022-01-24,5706.38
8446,3360,withdraw,2021-02-19,577.7
8447,3367,withdrawal,2022-04-01,379.68
8448,9813,transfer,2023-02-23,8715.12
8449,8322,deposit,2023-11-11,2177.55
8450,7882,deposit,2022-12-15,57.73
8451,2706,Deposit,2022-03-29,7440.22
8452,4231,,2022-02-03,8194.69
8453,773,Deposit,2021-11-07,2870.16
8454,4509,,2022-01-26,8318.15
8455,7726,Deposit,2021-09-15,8046.58
8456,6285,withdrawal,2021-01-10,4873.04
8457,9283,deposit,2021-01-08,9385.93
8458,9288,,2023-10-27,8448.16
8459,3762,,2021-08-04,305.14
8460,5235,transfer,2023-08-04,8998.74
8461,900,,2023-04-07,5416.42
8462,4522,,2023-08-12,4692.14
8463,5731,withdrawal,2023-12-10,9573.52
8464,588,deposit,2022-06-26,2855.14
8465,7448,withdraw,2021-04-17,4394.41
8466,3831,withdraw,2023-08-26,1844.47
8467,7139,Deposit,2021-11-27,8720.43
8468,82,,2021-10-09,686.14
8469,4904,Deposit,2021-11-12,165.48
8470,4856,Deposit,2023-09-11,1526.28
8471,2850,deposit,2022-08-21,6337.2
8472,4732,Deposit,2021-03-03,1183.51
8473,3622,transfer,2023-05-26,9207.33
8474,915,transfer,2020-01-31,6787.84
8475,1763,withdraw,2023-09-26,6832.03
8476,5933,withdrawal,2021-04-16,9726.42
8477,9876,,2021-01-25,583.67
8478,4319,deposit,2021-02-13,6532.29
8479,9945,withdrawal,2023-03-25,8992.18
8480,6693,Deposit,2023-11-10,6171.78
8481,6175,deposit,2020-09-08,4607.47
8482,8431,Deposit,2022-12-03,240.1
8483,5674,withdrawal,2023-01-06,1720.41
8484,1646,withdraw,2020-11-22,9209.09
8485,2017,transfer,2020-05-24,9786.3
8486,7817,transfer,2021-10-16,4927.96
8487,6858,transfer,2021-04-14,8986.06
8488,2044,deposit,2023-03-29,4788.8
8489,8671,Deposit,2022-09-12,1600.16
8490,1205,transfer,2022-07-07,863.63
8491,7051,Deposit,2022-08-17,8329.91
8492,8566,transfer,2023-08-28,9379.88
8493,5481,withdrawal,2023-01-16,4103.39
8494,5392,withdraw,2020-03-26,1277.57
8495,5133,Deposit,2021-02-08,8470.19
8496,5542,deposit,2023-04-03,3437.02
8497,6029,transfer,2022-07-27,4877.51
8498,8591,withdrawal,2021-10-09,9932.08
8499,7568,transfer,2023-03-11,6783.39
8500,4265,withdraw,2023-11-06,7219.79
8501,1074,,2023-09-07,2820.31
8502,3180,transfer,2021-05-14,2577.4
8503,3291,withdraw,2023-05-07,2944.43
8504,7874,Deposit,2023-12-05,5984.61
8505,41,withdraw,2020-01-08,9375.18
8506,7538,withdrawal,2023-05-04,6856.37
8507,1656,,2022-12-18,2880.62
8508,4635,withdrawal,2021-05-08,6422.11
8509,1345,Deposit,2022-10-10,1398.01
8510,931,deposit,2023-08-19,4275.19
8511,9707,withdrawal,2020-05-17,8887.67
8512,9755,Deposit,2021-06-11,2496.79
8513,6169,,2023-07-06,5585.54
8514,2230,Deposit,2021-05-28,779.02
8515,8881,withdrawal,2022-12-24,884.83
8516,8163,Deposit,2020-11-14,698.6
8517,3413,Deposit,2022-09-30,2106.78
8518,2151,transfer,2021-07-02,4562.26
8519,9091,Deposit,2020-07-07,9149.44
8520,8516,withdrawal,2022-02-26,3489.45
8521,5945,withdrawal,2023-09-01,6319.37
8522,3779,withdrawal,2020-12-15,5564.1
8523,6236,transfer,2023-12-03,1461.8
8524,6659,withdrawal,2020-02-16,4755.09
8525,5108,Deposit,2021-03-10,1408.18
8526,878,withdraw,2023-09-28,3098.32
8527,6837,transfer,2022-09-05,1016.79
8528,3711,withdraw,2023-06-13,2173.36
8529,335,deposit,2023-03-18,3725.16
8530,6248,,2020-09-19,6248.96
8531,1864,withdraw,2022-06-20,1386.47
8532,6056,Deposit,2021-12-06,5951.69
8533,6584,transfer,2022-02-09,2433.22
8534,5902,withdrawal,2023-12-19,671.72
8535,4454,withdrawal,2020-09-08,9179.15
8536,7869,withdraw,2022-08-13,515.26
8537,8167,withdraw,2020-05-29,8422.08
8538,4015,withdraw,2023-12-28,7195.9
8539,620,Deposit,2023-06-28,2914.43
8540,7902,withdrawal,2020-10-30,7181.26
8541,9605,,2020-02-22,2635.36
8542,5462,deposit,2023-04-08,7941.5
8543,261,Deposit,2020-01-09,1014.19
8544,2645,,2022-05-01,331.72
8545,4506,withdrawal,2022-04-10,1391.07
8546,5505,withdrawal,2020-07-26,7192.13
8547,3825,withdrawal,2023-10-01,9676.26
8548,6282,withdrawal,2022-01-25,6532.64
8549,152,transfer,2022-03-01,8769.23
8550,7284,withdrawal,2021-08-12,277.03
8551,6879,withdraw,2022-02-04,4111.32
8552,5869,withdrawal,2022-05-04,5760.74
8553,47,,2023-01-04,4058.63
8554,8023,deposit,2022-09-03,7147.64
8555,8021,transfer,2023-05-31,2223.62
8556,7541,deposit,2022-05-09,2633.49
8557,9823,deposit,2022-12-11,5076.31
8558,9858,deposit,2022-03-31,6647.26
8559,3230,Deposit,2020-11-05,1313.14
8560,3225,withdrawal,2023-08-24,3009.53
8561,6513,,2022-11-25,2816.3
8562,5715,withdrawal,2023-10-22,4847.87
8563,6334,deposit,2021-01-17,9643.14
8564,2814,withdrawal,2020-03-18,3916.4
8565,9473,Deposit,2023-10-27,8589.19
8566,3548,withdrawal,2022-07-17,4012.75
8567,9407,withdrawal,2021-06-17,3242.6
8568,1211,deposit,2021-02-23,925.29
8569,1648,transfer,2021-06-04,7103.66
8570,3382,transfer,2022-04-20,2893.43
8571,2487,withdrawal,2022-10-10,7012.3
8572,3678,deposit,2023-09-05,3661.35
8573,8151,transfer,2023-03-09,167.37
8574,1322,,2020-08-07,1588.6
8575,5083,transfer,2023-03-13,7777.05
8576,6965,withdraw,2023-10-12,2175.23
8577,234,transfer,2023-06-18,2309.24
8578,3137,,2021-05-19,3340.19
8579,3721,Deposit,2022-08-23,1854.59
8580,1242,,2020-12-16,5389.94
8581,3088,withdraw,2020-09-04,5145.87
8582,8006,deposit,2020-01-07,6320.19
8583,8382,,2020-06-08,9669.18
8584,6589,withdraw,2023-02-04,1203.85
8585,697,transfer,2023-08-26,3850.84
8586,173,withdraw,2023-01-16,5000.03
8587,5208,deposit,2022-09-16,9040.14
8588,4734,withdrawal,2021-08-24,6329.21
8589,7953,Deposit,2022-01-06,4224.71
8590,5374,withdrawal,2020-12-11,524.97
8591,8057,deposit,2023-07-04,7580.41
8592,2853,withdrawal,2022-01-25,5581.57
8593,4010,Deposit,2022-02-26,6766.11
8594,4844,deposit,2021-02-25,3180.82
8595,206,withdrawal,2021-01-02,2577.66
8596,8567,Deposit,2022-11-01,6343.15
8597,5032,withdraw,2021-04-14,4240.43
8598,4209,withdrawal,2022-03-28,3515.67
8599,779,withdraw,2021-09-22,2126.63
8600,7392,transfer,2022-02-13,4072.95
8601,3778,,2023-03-24,9340.41
8602,415,withdraw,2020-09-25,1103.05
8603,5509,withdraw,2022-07-04,1633.55
8604,7218,transfer,2023-09-13,6058.25
8605,7049,deposit,2020-12-31,2413.26
8606,3583,,2023-07-21,8716.96
8607,7690,transfer,2020-07-04,8506.85
8608,2741,,2022-04-15,4204.45
8609,4964,,2023-07-26,6806.52
8610,6554,withdraw,2022-12-27,7764.12
8611,5228,deposit,2022-01-14,3312.11
8612,2398,withdrawal,2022-10-02,3189.63
8613,3239,Deposit,2023-12-22,37.19
8614,6459,deposit,2020-03-26,2357.06
8615,5035,,2021-05-13,6816.46
8616,8804,withdraw,2022-12-03,4433.26
8617,8532,withdrawal,2020-03-05,6310.85
8618,5180,deposit,2022-08-27,2265.97
8619,102,Deposit,2023-12-12,6097.34
8620,1697,,2021-02-18,2453.61
8621,161,withdraw,2021-10-15,7063.92
8622,7873,transfer,2020-11-03,1573.44
8623,2593,,2021-10-20,2901.97
8624,3366,Deposit,2020-12-31,2071.97
8625,9368,Deposit,2022-11-18,262.81
8626,1375,Deposit,2020-09-04,9121.69
8627,6961,Deposit,2023-02-07,764.98
8628,9943,withdrawal,2022-01-09,4158.44
8629,1822,,2023-08-02,3548.89
8630,4562,,2023-08-31,1832.3
8631,9274,deposit,2020-03-26,4448.89
8632,4449,Deposit,2021-07-18,5043.17
8633,5753,Deposit,2020-11-17,2670.99
8634,3037,withdraw,2020-10-21,5266.37
8635,4752,transfer,2021-06-20,6425.26
8636,5415,withdraw,2022-03-23,5207.95
8637,9367,deposit,2020-07-17,8981.65
8638,8218,withdrawal,2021-08-20,1380.83
8639,8785,transfer,2022-01-02,8391.84
8640,6765,,2023-11-03,1464.32
8641,8472,withdraw,2022-10-22,4306.59
8642,8019,withdraw,2023-06-18,1537.89
8643,5290,,2022-06-29,6049.27
8644,3198,withdrawal,2020-09-03,3462.53
8645,6683,,2021-10-21,4525.51
8646,5256,withdrawal,2022-05-07,1648.61
8647,6991,,2023-03-08,4738.86
8648,8573,transfer,2020-08-02,7365.42
8649,2189,Deposit,2023-08-13,9345.35
8650,91,withdrawal,2022-12-27,2848.35
8651,8055,withdraw,2020-10-30,4345.21
8652,6191,withdraw,2023-05-24,7830.55
8653,4673,Deposit,2020-11-12,5582.32
8654,8605,Deposit,2020-06-03,7400.19
8655,4431,withdrawal,2021-08-05,7851.81
8656,8990,Deposit,2020-02-03,7339.13
8657,7767,withdraw,2023-06-30,9520.57
8658,6708,withdrawal,2022-07-07,7318.79
8659,7173,transfer,2023-06-24,1200.62
8660,2774,deposit,2021-04-14,8013.6
8661,7572,withdrawal,2023-11-18,900.34
8662,6174,,2021-05-04,3976.34
8663,1584,transfer,2020-08-14,3517.62
8664,6779,withdraw,2022-01-14,1575.41
8665,4247,withdrawal,2021-12-31,1083.23
8666,3004,withdrawal,2021-03-22,2900.78
8667,9906,withdrawal,2023-09-29,6867.15
8668,2932,Deposit,2021-03-30,2066.6
8669,9962,Deposit,2021-02-08,9701.55
8670,6951,withdraw,2021-12-12,60.96
8671,3431,transfer,2021-05-12,5694.45
8672,5572,withdrawal,2022-09-22,5592.65
8673,425,deposit,2021-08-14,2750.25
8674,6266,deposit,2021-02-05,5958.92
8675,8284,deposit,2020-08-17,5615.57
8676,2075,Deposit,2020-10-05,6881.84
8677,5503,withdraw,2022-05-18,8733.28
8678,8211,withdrawal,2023-02-12,1013.89
8679,6480,withdraw,2021-02-08,8354.44
8680,3491,Deposit,2022-01-18,214.51
8681,4485,withdrawal,2023-03-10,625.65
8682,3672,withdrawal,2022-04-09,9076.48
8683,3973,,2023-09-16,7059.31
8684,8285,withdraw,2020-03-10,6430.63
8685,6406,deposit,2020-03-13,5183.11
8686,4137,deposit,2023-11-28,7802.85
8687,7977,,2021-03-20,7291.63
8688,7596,transfer,2020-05-31,3445.81
8689,2096,transfer,2021-04-04,4958.2
8690,7589,withdraw,2022-07-26,4828.55
8691,605,,2020-10-17,4343.53
8692,3256,withdrawal,2021-11-09,6821.18
8693,4641,Deposit,2021-08-23,8112.95
8694,2267,Deposit,2020-08-06,9553.35
8695,1443,transfer,2022-02-18,4136.0
8696,2150,transfer,2020-09-13,6988.23
8697,6120,Deposit,2023-05-13,5635.02
8698,3440,,2020-10-22,1817.58
8699,3658,deposit,2021-10-07,3062.17
8700,9206,withdraw,2020-06-05,8493.16
8701,6721,transfer,2021-03-06,8079.69
8702,4464,transfer,2021-08-02,8516.58
8703,3363,Deposit,2022-09-30,434.94
8704,8431,deposit,2023-07-11,9900.03
8705,697,Deposit,2021-09-04,5576.55
8706,2077,transfer,2021-05-28,5065.64
8707,7974,,2022-01-23,7346.74
8708,4301,Deposit,2020-09-16,1325.47
8709,9716,withdraw,2022-03-29,2293.38
8710,2280,transfer,2022-03-31,9421.06
8711,5004,transfer,2022-07-14,2076.03
8712,6766,transfer,2021-11-03,3372.48
8713,1722,transfer,2021-06-01,2469.39
8714,1870,transfer,2021-08-18,4839.03
8715,8528,withdrawal,2021-03-30,8041.54
8716,6534,withdrawal,2020-10-12,8377.32
8717,2100,Deposit,2020-04-16,3256.52
8718,3928,,2022-01-14,751.49
8719,9587,withdrawal,2022-10-28,1134.27
8720,3867,transfer,2023-10-18,8167.92
